Feature,Importance (MDI),Std,q25,q75,Language,partID,syllable,lang_profile,pc1,pc2,Stdx2
spec_dur,0.2924593183972457,0.11272056550508232,0.21058346404100842,0.36182700854221894,cat,arr030,pen,l3_eng,-4.591303916406846,-3.3652944630503807,0.22544113101016464
f0_creak,0.36459226084834245,0.1471979395934787,0.24941489113069837,0.4698310404900913,cat,arr030,pen,l3_eng,-4.591303916406846,-3.3652944630503807,0.2943958791869574
vowel_periph,0.34294842075441195,0.15175645580805516,0.22219973440203908,0.44222651051474954,cat,arr030,pen,l3_eng,-4.591303916406846,-3.3652944630503807,0.3035129116161103
spec_dur,0.5397793036998452,0.16300975260069828,0.44173371706435993,0.6575955454656626,eng,arr030,pen,l3_eng,-4.591303916406846,-3.3652944630503807,0.32601950520139655
f0_creak,0.2325129661099765,0.11686147139191413,0.14174876380045956,0.3122935566116533,eng,arr030,pen,l3_eng,-4.591303916406846,-3.3652944630503807,0.23372294278382827
vowel_periph,0.22770773019017837,0.12887449527028644,0.1283822213392345,0.31597243669609454,eng,arr030,pen,l3_eng,-4.591303916406846,-3.3652944630503807,0.2577489905405729
spec_dur,0.3506116013357571,0.1286831727005516,0.25652953175838933,0.43472291408084934,spa,arr030,pen,l3_eng,-4.591303916406846,-3.3652944630503807,0.2573663454011032
f0_creak,0.3233890133933109,0.12829951608627027,0.22561217539810102,0.408131707596875,spa,arr030,pen,l3_eng,-4.591303916406846,-3.3652944630503807,0.25659903217254054
vowel_periph,0.3259993852709319,0.1309828314037474,0.2305924140683247,0.4078703311770897,spa,arr030,pen,l3_eng,-4.591303916406846,-3.3652944630503807,0.2619656628074948
spec_dur,0.23377773201687982,0.10386448056105807,0.156728834105673,0.30426492993034415,cat,dis022,pen,l1_eng,5.450197048775659,-0.1360480028004232,0.20772896112211614
f0_creak,0.3947294749328897,0.17801021316660146,0.25195481138832393,0.538453577624493,cat,dis022,pen,l1_eng,5.450197048775659,-0.1360480028004232,0.3560204263332029
vowel_periph,0.3714927930502305,0.16843793189301373,0.23009904819141036,0.4997646099587705,cat,dis022,pen,l1_eng,5.450197048775659,-0.1360480028004232,0.33687586378602746
spec_dur,0.46975473806943874,0.155071347632307,0.36315425867882284,0.5866565686755578,eng,dis022,pen,l1_eng,5.450197048775659,-0.1360480028004232,0.310142695264614
f0_creak,0.25976556852956034,0.11199042216817454,0.1766004402693094,0.3336102505239631,eng,dis022,pen,l1_eng,5.450197048775659,-0.1360480028004232,0.22398084433634907
vowel_periph,0.27047969340100086,0.12619750984216652,0.17996711856991468,0.34583169291912114,eng,dis022,pen,l1_eng,5.450197048775659,-0.1360480028004232,0.25239501968433303
spec_dur,0.2637840635205309,0.19482050515661567,0.10499390668795312,0.40871852608630577,spa,dis022,pen,l1_eng,5.450197048775659,-0.1360480028004232,0.38964101031323134
f0_creak,0.4287771803288068,0.28809583587960635,0.1879913562833569,0.7210239618339725,spa,dis022,pen,l1_eng,5.450197048775659,-0.1360480028004232,0.5761916717592127
vowel_periph,0.3074387561506624,0.2360870041824222,0.09202241851652287,0.5078282402853002,spa,dis022,pen,l1_eng,5.450197048775659,-0.1360480028004232,0.4721740083648444
spec_dur,0.35662806810475706,0.11605875596607981,0.2741810986612213,0.4397202972454274,cat,eir057,pen,l1_eng,4.9324135813698655,-1.5956122973509013,0.23211751193215963
f0_creak,0.3462346009478987,0.12032235353054355,0.26619496150086197,0.42701758844432025,cat,eir057,pen,l1_eng,4.9324135813698655,-1.5956122973509013,0.2406447070610871
vowel_periph,0.2971373309473444,0.10801918147740575,0.21704531635209642,0.3754161783113281,cat,eir057,pen,l1_eng,4.9324135813698655,-1.5956122973509013,0.2160383629548115
spec_dur,0.43892492609921313,0.11801094081835319,0.3598108685668481,0.5231947765074154,eng,eir057,pen,l1_eng,4.9324135813698655,-1.5956122973509013,0.23602188163670637
f0_creak,0.30787174121070493,0.10496919865552146,0.23464965071794303,0.38098993022272126,eng,eir057,pen,l1_eng,4.9324135813698655,-1.5956122973509013,0.2099383973110429
vowel_periph,0.2532033326900821,0.09805969588030203,0.18484381058228472,0.32053946535579625,eng,eir057,pen,l1_eng,4.9324135813698655,-1.5956122973509013,0.19611939176060406
spec_dur,0.31538154737295654,0.1385492228447951,0.22437951540353213,0.4089183958469799,spa,eir057,pen,l1_eng,4.9324135813698655,-1.5956122973509013,0.2770984456895902
f0_creak,0.3303869003764072,0.14159806788337986,0.2225457118860737,0.4300165856312073,spa,eir057,pen,l1_eng,4.9324135813698655,-1.5956122973509013,0.2831961357667597
vowel_periph,0.35423155225063624,0.1433027557873188,0.2535245089163019,0.44820743307271604,spa,eir057,pen,l1_eng,4.9324135813698655,-1.5956122973509013,0.2866055115746376
spec_dur,0.33959093027508214,0.12323328962818825,0.2533352062833716,0.4150362970909117,cat,elc149,pen,l3_eng,-4.0012901427916026,-2.2213329080347037,0.2464665792563765
f0_creak,0.3127560769356083,0.11936496582173657,0.2256499966005991,0.3981744080393376,cat,elc149,pen,l3_eng,-4.0012901427916026,-2.2213329080347037,0.23872993164347314
vowel_periph,0.3476529927893097,0.1291473343222288,0.25886661051438,0.43086817415495793,cat,elc149,pen,l3_eng,-4.0012901427916026,-2.2213329080347037,0.2582946686444576
spec_dur,0.43132213496260946,0.1659506438387029,0.31150069053597784,0.5619019446201016,eng,elc149,pen,l3_eng,-4.0012901427916026,-2.2213329080347037,0.3319012876774058
f0_creak,0.32447891045682636,0.15893364651033934,0.194970607483416,0.44182016358970405,eng,elc149,pen,l3_eng,-4.0012901427916026,-2.2213329080347037,0.3178672930206787
vowel_periph,0.24419895458056412,0.11748644059858131,0.15924158811566416,0.3273804523061559,eng,elc149,pen,l3_eng,-4.0012901427916026,-2.2213329080347037,0.23497288119716261
spec_dur,0.29863760780631726,0.11208985134659127,0.21297924383837072,0.3785293181810809,spa,elc149,pen,l3_eng,-4.0012901427916026,-2.2213329080347037,0.22417970269318255
f0_creak,0.34426496837968573,0.13646976666376123,0.23872011533914844,0.44520413941404613,spa,elc149,pen,l3_eng,-4.0012901427916026,-2.2213329080347037,0.27293953332752247
vowel_periph,0.35709742381399695,0.13745493804505143,0.25863313461549875,0.4555457024500198,spa,elc149,pen,l3_eng,-4.0012901427916026,-2.2213329080347037,0.27490987609010287
spec_dur,0.3636236620662707,0.12549462761495692,0.2746104095253263,0.45336990652079023,cat,eum191,pen,l3_eng,-6.704566719284252,3.579550488889268,0.25098925522991383
f0_creak,0.3033852191716065,0.12156339430614595,0.21944200783371004,0.37684832928316697,cat,eum191,pen,l3_eng,-6.704566719284252,3.579550488889268,0.2431267886122919
vowel_periph,0.3329911187621228,0.13168769088285837,0.24095343629149574,0.4232593654567583,cat,eum191,pen,l3_eng,-6.704566719284252,3.579550488889268,0.26337538176571673
spec_dur,0.33986286495274975,0.11797294678136254,0.25802794115186517,0.42052481610555037,eng,eum191,pen,l3_eng,-6.704566719284252,3.579550488889268,0.23594589356272508
f0_creak,0.31781501833589837,0.12568950353881317,0.22567972724056917,0.4025396121871402,eng,eum191,pen,l3_eng,-6.704566719284252,3.579550488889268,0.25137900707762634
