SubjID,partID,block,trial,file1,filedur,loadtime,status,response,rt
264657fc78c40d,ars086,2,illegal_key,55,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur5,389,515,OK,ponDISS,1172
264657fc78c40d,ars086,2,illegal_key,56,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur3,434,510,OK,ponDISS,1294
264657fc78c40d,ars086,2,illegal_key,57,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur4,407,355,OK,ponDISS,1295
264657fc78c40d,ars086,2,illegal_key,58,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st5,438,365,OK,ponDISS,776
264657fc78c40d,ars086,2,illegal_key,59,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st4,422,405,OK,ponDISS,1829
264657fc78c40d,ars086,2,illegal_key,60,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur1,478,460,OK,PONdiss,1752
264657fc78c40d,ars086,2,illegal_key,61,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur4,411,370,slow_response,ponDISS,4752
264657fc78c40d,ars086,2,illegal_key,62,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur5,393,445,OK,PONdiss,1250
264657fc78c40d,ars086,2,illegal_key,63,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur3,434,500,OK,PONdiss,1484
264657fc78c40d,ars086,2,illegal_key,64,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur2,456,355,OK,PONdiss,1150
264657fc78c40d,ars086,2,illegal_key,65,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur3,453,345,OK,PONdiss,1008
264657fc78c40d,ars086,2,illegal_key,66,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur1,498,520,OK,PONdiss,995
264657fc78c40d,ars086,2,illegal_key,67,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st1,418,525,OK,PONdiss,1654
264657fc78c40d,ars086,2,illegal_key,68,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur4,431,395,OK,PONdiss,1157
264657fc78c40d,ars086,2,illegal_key,69,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st3,414,365,OK,PONdiss,1493
264657fc78c40d,ars086,2,illegal_key,70,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st4,418,415,OK,ponDISS,1342
264657fc78c40d,ars086,2,illegal_key,71,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur5,389,385,OK,ponDISS,1921
264657fc78c40d,ars086,2,illegal_key,72,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur5,389,385,OK,ponDISS,1122
264657fc78c40d,ars086,2,illegal_key,73,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur1,478,570,OK,PONdiss,1615
264657fc78c40d,ars086,2,illegal_key,74,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur1,478,490,OK,PONdiss,1062
264657fc78c40d,ars086,2,illegal_key,0,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st5,418,90,OK,PONdiss,1539
264657fc78c40d,ars086,2,illegal_key,1,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur3,434,90,OK,PONdiss,1220
264657fc78c40d,ars086,2,illegal_key,2,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur1,482,85,OK,PONdiss,2045
264657fc78c40d,ars086,2,illegal_key,3,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur5,389,80,OK,PONdiss,2407
264657fc78c40d,ars086,2,illegal_key,4,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st2,414,85,OK,PONdiss,1092
264657fc78c40d,ars086,2,illegal_key,5,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st2,422,85,OK,PONdiss,1276
264657fc78c40d,ars086,2,illegal_key,6,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur4,411,100,OK,PONdiss,1805
264657fc78c40d,ars086,2,illegal_key,7,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur4,411,85,OK,PONdiss,1177
264657fc78c40d,ars086,2,illegal_key,8,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st5,438,95,OK,PONdiss,1226
264657fc78c40d,ars086,2,illegal_key,9,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur2,463,135,OK,PONdiss,1234
264657fc78c40d,ars086,2,illegal_key,10,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st4,438,100,OK,PONdiss,1026
264657fc78c40d,ars086,2,illegal_key,11,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur4,411,80,OK,ponDISS,1230
264657fc78c40d,ars086,2,illegal_key,12,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st5,414,110,OK,ponDISS,2183
264657fc78c40d,ars086,2,illegal_key,13,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur4,411,95,OK,PONdiss,2529
264657fc78c40d,ars086,2,illegal_key,14,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur5,384,95,OK,PONdiss,1892
264657fc78c40d,ars086,2,illegal_key,15,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st3,438,80,OK,PONdiss,1375
264657fc78c40d,ars086,2,illegal_key,16,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st3,414,85,OK,PONdiss,1331
264657fc78c40d,ars086,2,illegal_key,17,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur3,453,85,OK,PONdiss,1028
264657fc78c40d,ars086,2,illegal_key,18,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur1,478,85,OK,ponDISS,1242
264657fc78c40d,ars086,2,illegal_key,19,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur3,441,115,OK,ponDISS,1375
264657fc78c40d,ars086,2,illegal_key,20,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur1,498,95,OK,PONdiss,1267
264657fc78c40d,ars086,2,illegal_key,21,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur5,393,90,OK,ponDISS,1609
264657fc78c40d,ars086,2,illegal_key,22,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st3,418,115,OK,PONdiss,1311
264657fc78c40d,ars086,2,illegal_key,23,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur1,478,110,OK,PONdiss,1451
264657fc78c40d,ars086,2,illegal_key,24,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur3,434,80,OK,PONdiss,992
264657fc78c40d,ars086,2,illegal_key,25,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st2,425,95,OK,PONdiss,821
264657fc78c40d,ars086,2,illegal_key,26,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur3,429,90,OK,PONdiss,1132
264657fc78c40d,ars086,2,illegal_key,27,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur5,389,95,OK,PONdiss,1356
264657fc78c40d,ars086,2,illegal_key,28,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st1,414,90,OK,ponDISS,1467
264657fc78c40d,ars086,2,illegal_key,29,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur5,389,115,OK,ponDISS,1360
264657fc78c40d,ars086,2,illegal_key,30,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st4,414,90,OK,ponDISS,1275
264657fc78c40d,ars086,2,illegal_key,31,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur2,456,100,OK,PONdiss,1102
264657fc78c40d,ars086,2,illegal_key,32,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st1,418,95,OK,PONdiss,1254
264657fc78c40d,ars086,2,illegal_key,33,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur4,431,85,OK,PONdiss,1045
264657fc78c40d,ars086,2,illegal_key,34,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st2,418,100,OK,PONdiss,1350
264657fc78c40d,ars086,2,illegal_key,35,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur3,434,95,OK,PONdiss,1703
264657fc78c40d,ars086,2,illegal_key,36,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur1,478,85,OK,PONdiss,1117
264657fc78c40d,ars086,2,illegal_key,37,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur5,396,85,OK,PONdiss,1506
264657fc78c40d,ars086,2,illegal_key,38,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur1,478,90,OK,PONdiss,1078
264657fc78c40d,ars086,2,illegal_key,39,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur2,456,95,OK,PONdiss,931
264657fc78c40d,ars086,2,illegal_key,40,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur3,434,95,OK,PONdiss,922
264657fc78c40d,ars086,2,illegal_key,41,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur2,456,90,OK,PONdiss,958
264657fc78c40d,ars086,2,illegal_key,42,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st1,422,95,OK,ponDISS,1350
264657fc78c40d,ars086,2,illegal_key,43,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur3,434,95,OK,PONdiss,1519
264657fc78c40d,ars086,2,illegal_key,44,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st1,425,90,OK,ponDISS,1219
264657fc78c40d,ars086,2,illegal_key,45,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur1,474,95,OK,ponDISS,1045
264657fc78c40d,ars086,2,illegal_key,46,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur5,389,80,OK,ponDISS,1200
264657fc78c40d,ars086,2,illegal_key,47,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st4,418,85,OK,ponDISS,1195
264657fc78c40d,ars086,2,illegal_key,49,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st4,425,85,OK,ponDISS,1491
264657fc78c40d,ars086,2,illegal_key,50,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur2,456,85,OK,PONdiss,1389
264657fc78c40d,ars086,2,illegal_key,51,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur3,434,90,OK,PONdiss,1083
264657fc78c40d,ars086,2,illegal_key,52,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur1,478,100,OK,PONdiss,955
264657fc78c40d,ars086,2,illegal_key,53,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st5,425,95,OK,PONdiss,850
264657fc78c40d,ars086,2,illegal_key,54,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st3,425,90,OK,PONdiss,1066
264657fc78c40d,ars086,2,illegal_key,55,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st1,438,85,OK,PONdiss,1036
264657fc78c40d,ars086,2,illegal_key,56,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur2,456,85,OK,PONdiss,906
264657fc78c40d,ars086,2,illegal_key,57,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur5,389,85,OK,ponDISS,1555
264657fc78c40d,ars086,2,illegal_key,58,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st2,438,90,OK,PONdiss,934
264657fc78c40d,ars086,2,illegal_key,59,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur2,456,90,OK,PONdiss,1139
264657fc78c40d,ars086,2,illegal_key,60,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur2,475,95,OK,PONdiss,934
264657fc78c40d,ars086,2,illegal_key,61,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur4,411,95,OK,PONdiss,1657
264657fc78c40d,ars086,2,illegal_key,62,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur4,415,85,OK,ponDISS,827
264657fc78c40d,ars086,2,illegal_key,63,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur5,389,115,OK,ponDISS,1103
264657fc78c40d,ars086,2,illegal_key,64,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur1,485,95,OK,PONdiss,1093
264657fc78c40d,ars086,2,illegal_key,65,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st4,422,90,OK,ponDISS,1302
264657fc78c40d,ars086,2,illegal_key,66,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur4,418,95,OK,PONdiss,1103
264657fc78c40d,ars086,2,illegal_key,67,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur3,438,110,OK,ponDISS,1093
264657fc78c40d,ars086,2,illegal_key,68,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur4,407,100,OK,ponDISS,1227
264657fc78c40d,ars086,2,illegal_key,69,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st3,422,125,OK,ponDISS,1087
264657fc78c40d,ars086,2,illegal_key,70,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur2,451,100,OK,ponDISS,1060
264657fc78c40d,ars086,2,illegal_key,71,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur5,408,125,OK,ponDISS,1440
264657fc78c40d,ars086,2,illegal_key,72,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur2,460,95,OK,PONdiss,1397
264657fc78c40d,ars086,2,illegal_key,73,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur1,478,95,OK,PONdiss,950
264657fc78c40d,ars086,2,illegal_key,74,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st5,422,110,OK,PONdiss,942
264657fc78c40d,ars086,2,illegal_key,0,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st2,418,110,OK,PONdiss,1975
264657fc78c40d,ars086,2,illegal_key,1,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur4,411,160,OK,ponDISS,1178
264657fc78c40d,ars086,2,illegal_key,2,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur3,434,105,OK,ponDISS,1346
264657fc78c40d,ars086,2,illegal_key,4,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur4,411,125,OK,PONdiss,2339
264657fc78c40d,ars086,2,illegal_key,5,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur3,434,210,OK,PONdiss,1428
264657fc78c40d,ars086,2,illegal_key,6,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur2,463,105,OK,PONdiss,1000
264657fc78c40d,ars086,2,illegal_key,7,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur3,434,100,OK,ponDISS,1498
264657fc78c40d,ars086,2,illegal_key,8,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st2,414,105,OK,ponDISS,1150
264657fc78c40d,ars086,2,illegal_key,9,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st4,418,100,OK,ponDISS,980
264657fc78c40d,ars086,2,illegal_key,10,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st1,418,95,OK,ponDISS,1032
264657fc78c40d,ars086,2,illegal_key,11,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur2,451,160,OK,PONdiss,1137
264657fc78c40d,ars086,2,illegal_key,12,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur3,434,105,OK,PONdiss,818
264657fc78c40d,ars086,2,illegal_key,13,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur4,411,110,OK,ponDISS,1251
264657fc78c40d,ars086,2,illegal_key,14,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur1,478,105,OK,PONdiss,902
264657fc78c40d,ars086,2,illegal_key,15,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur5,384,100,OK,ponDISS,890
264657fc78c40d,ars086,2,illegal_key,16,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur4,431,100,OK,PONdiss,1615
264657fc78c40d,ars086,2,illegal_key,17,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st2,425,95,OK,PONdiss,940
264657fc78c40d,ars086,2,illegal_key,18,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur1,478,100,OK,PONdiss,885
264657fc78c40d,ars086,2,illegal_key,19,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur4,407,105,OK,ponDISS,1173
264657fc78c40d,ars086,2,illegal_key,20,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st5,438,125,OK,ponDISS,1011
264657fc78c40d,ars086,2,illegal_key,21,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur2,456,100,OK,PONdiss,1182
264657fc78c40d,ars086,2,illegal_key,22,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur5,393,105,OK,ponDISS,1079
264657fc78c40d,ars086,2,illegal_key,23,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st5,425,115,OK,PONdiss,936
264657fc78c40d,ars086,2,illegal_key,24,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st1,422,110,OK,ponDISS,1090
264657fc78c40d,ars086,2,illegal_key,25,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur5,408,110,OK,ponDISS,1175
264657fc78c40d,ars086,2,illegal_key,26,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur1,498,100,OK,PONdiss,919
264657fc78c40d,ars086,2,illegal_key,27,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur5,389,100,OK,ponDISS,1109
264657fc78c40d,ars086,2,illegal_key,28,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st3,422,100,OK,ponDISS,931
264657fc78c40d,ars086,2,illegal_key,29,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur3,438,100,OK,ponDISS,1131
264657fc78c40d,ars086,2,illegal_key,30,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st4,422,105,OK,ponDISS,947
264657fc78c40d,ars086,2,illegal_key,31,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur3,453,135,OK,PONdiss,1048
264657fc78c40d,ars086,2,illegal_key,32,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur1,478,100,OK,PONdiss,965
264657fc78c40d,ars086,2,illegal_key,33,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st5,418,100,OK,ponDISS,1397
264657fc78c40d,ars086,2,illegal_key,34,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur4,418,105,OK,PONdiss,1080
264657fc78c40d,ars086,2,illegal_key,35,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur2,475,105,OK,PONdiss,893
264657fc78c40d,ars086,2,illegal_key,36,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur4,411,110,OK,PONdiss,1513
264657fc78c40d,ars086,2,illegal_key,37,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st4,414,100,OK,ponDISS,865
264657fc78c40d,ars086,2,illegal_key,38,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur5,396,100,OK,ponDISS,992
264657fc78c40d,ars086,2,illegal_key,39,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur1,478,95,OK,PONdiss,1251
264657fc78c40d,ars086,2,illegal_key,40,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st1,425,115,OK,PONdiss,891
264657fc78c40d,ars086,2,illegal_key,41,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st3,414,95,OK,PONdiss,1684
264657fc78c40d,ars086,2,illegal_key,42,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur5,389,100,OK,ponDISS,857
264657fc78c40d,ars086,2,illegal_key,43,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur2,456,100,OK,PONdiss,1325
264657fc78c40d,ars086,2,illegal_key,44,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur3,441,110,OK,PONdiss,1064
264657fc78c40d,ars086,2,illegal_key,45,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur3,434,100,OK,ponDISS,1100
264657fc78c40d,ars086,2,illegal_key,46,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur5,389,100,OK,ponDISS,887
264657fc78c40d,ars086,2,illegal_key,47,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur2,456,115,OK,ponDISS,882
264657fc78c40d,ars086,2,illegal_key,48,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st3,418,100,OK,ponDISS,766
264657fc78c40d,ars086,2,illegal_key,49,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st3,425,125,OK,PONdiss,939
264657fc78c40d,ars086,2,illegal_key,50,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st1,414,110,OK,ponDISS,920
264657fc78c40d,ars086,2,illegal_key,51,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur1,474,95,OK,ponDISS,1014
264657fc78c40d,ars086,2,illegal_key,52,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st2,422,100,OK,ponDISS,821
264657fc78c40d,ars086,2,illegal_key,53,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur1,478,115,OK,PONdiss,1177
264657fc78c40d,ars086,2,illegal_key,54,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur4,411,195,OK,ponDISS,1199
264657fc78c40d,ars086,2,illegal_key,55,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur5,389,95,OK,ponDISS,1344
264657fc78c40d,ars086,2,illegal_key,56,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur4,411,115,OK,ponDISS,970
264657fc78c40d,ars086,2,illegal_key,57,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur3,434,100,OK,ponDISS,986
264657fc78c40d,ars086,2,illegal_key,58,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur5,389,110,OK,ponDISS,987
264657fc78c40d,ars086,2,illegal_key,59,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur2,456,110,OK,ponDISS,1466
264657fc78c40d,ars086,2,illegal_key,60,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st1,438,100,OK,PONdiss,1426
264657fc78c40d,ars086,2,illegal_key,61,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur5,389,95,OK,ponDISS,1397
264657fc78c40d,ars086,2,illegal_key,62,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st4,425,105,OK,PONdiss,1093
264657fc78c40d,ars086,2,illegal_key,63,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st5,414,120,OK,ponDISS,1018
264657fc78c40d,ars086,2,illegal_key,64,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st2,438,95,OK,ponDISS,1119
264657fc78c40d,ars086,2,illegal_key,65,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st5,422,100,OK,ponDISS,1574
264657fc78c40d,ars086,2,illegal_key,66,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur1,485,100,OK,PONdiss,1007
264657fc78c40d,ars086,2,illegal_key,67,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur2,460,100,OK,PONdiss,1199
264657fc78c40d,ars086,2,illegal_key,68,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur1,478,95,OK,PONdiss,780
264657fc78c40d,ars086,2,illegal_key,69,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur2,456,205,OK,PONdiss,1034
264657fc78c40d,ars086,2,illegal_key,70,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur2,456,110,OK,PONdiss,942
264657fc78c40d,ars086,2,illegal_key,71,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur1,482,120,OK,PONdiss,999
264657fc78c40d,ars086,2,illegal_key,72,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st4,438,95,OK,PONdiss,868
264657fc78c40d,ars086,2,illegal_key,73,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur3,429,135,OK,PONdiss,934
264657fc78c40d,ars086,2,illegal_key,74,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st3,438,100,OK,PONdiss,884
2646c05cec9226,onj010,2,illegal_key,0,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/practice_2AFC/convict_stress0_2,559,560,slow_response,CONvict,9315
2646c05cec9226,onj010,2,illegal_key,1,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/practice_2AFC/convict_stress1_2,429,270,slow_response,conVICT,4667
