Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	
irb111_english_exp2_e.mat	"ult"	55553.100	55599.092	0	0	0	0	0	0	0	0	0	0	0	0	1.994	0	0	0	0	0.561	0	0	0	0	0	0	0	0	0	0	0	195.720	195.335	198.278	197.836	401.565	2128.037	3039.131	3620.123	416.671	2334.011	3309.945	4660.714	
irb111_english_exp2_e.mat	"pen"	61932.873	62006.990	0	0	0	0	0	0	0	0	0	0	0	0	4.245	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	176.475	176.586	178.857	178.255	460.783	1537.553	2586.044	3566.184	434.616	1943.044	3458.059	3977.566	
irb111_english_exp2_e.mat	"ult"	62123.459	62188.576	0	0	0	0	0	0	0	0	0	0	0	0	7.217	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	195.496	195.771	198.496	198.234	547.808	1167.355	2708.616	3748.901	520.361	959.222	3121.978	4640.315	
irb111_english_exp2_e.mat	"pen"	73478.509	73503.583	0	0	0	0	0	0	0	0	0	0	0	0	2.888	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	193.762	190.711	202.855	201.330	471.152	1837.141	2927.722	3774.722	411.716	2132.443	3191.763	4304.057	
irb111_english_exp2_e.mat	"ult"	73667.100	73727.100	0	0	0	0	0	0	0	0	0	0	0	0	4.724	0	0	0	0	0.069	0	0	0	0	0	0	0	0	0	0	0	172.304	152.822	183.458	194.887	465.185	2189.601	2812.858	3880.370	432.814	2327.075	3025.032	4438.441	
irb111_english_exp2_e.mat	"pen"	79541.100	79603.990	0	0	0	0	0	0	0	0	0	0	0	0	3.234	0	0	0	0	0.094	0	0	0	0	0	0	0	0	0	0	0	202.139	186.255	203.974	192.871	380.035	1075.003	2727.495	3722.957	840.340	2329.957	3786.469	4049.773	
irb111_english_exp2_e.mat	"ult"	79726.203	79791.100	0	0	0	0	0	0	0	0	0	0	0	0	2.332	0	0	0	0	0.235	0	0	0	0	0	0	0	0	0	0	0	89.279	38.043	54.886	170.680	528.239	1401.307	2561.703	3862.429	984.140	2102.719	3664.315	4601.710	
irb111_english_exp2_e.mat	"pen"	85019.130	85063.100	0	0	0	0	0	0	0	0	0	0	0	0	20.271	0	0	0	0	0.245	0	0	0	0	0	0	0	0	0	0	0	223.448	228.929	250.055	381.074	448.786	1758.115	2209.935	3073.279	460.883	1948.707	2830.962	5374.247	
irb111_english_exp2_e.mat	"ult"	85129.244	85203.100	14.065	11.009	5.695	0.490	0.415	0.192	3.057	5.313	13.575	13.650	13.874	15.417	12.655	11.771	19.249	19.642	19.102	0.391	15.944	20.713	2.919	21.120	3.771	3.032	-4.770	17.795	-5.177	12.173	12.912	204.836	185.423	212.518	212.937	533.438	2194.460	2769.287	3843.542	666.175	2478.931	3525.823	4673.734	
irb111_english_exp2_e.mat	"pen"	91340.459	91367.740	0	0	0	0	0	0	0	0	0	0	0	0	3.726	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	195.154	142.796	212.838	210.764	345.446	1406.030	2910.963	4255.078	553.021	1905.647	4178.225	4515.893	
irb111_english_exp2_e.mat	"ult"	91494.065	91606.750	19.447	10.849	5.339	-5.363	-6.183	1.750	8.598	5.510	24.810	25.630	17.697	17.789	4.727	25.719	25.735	27.455	27.019	0.126	20.785	18.733	13.310	18.058	4.966	1.063	2.052	5.423	2.726	15.819	19.722	197.457	198.227	200.552	199.473	580.529	1935.108	2871.940	3918.246	592.864	1993.025	2870.938	4459.760	
irb111_english_exp2_e.mat	"pen"	97365.100	97398.948	0	0	0	0	0	0	0	0	0	0	0	0	12.351	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	213.373	212.572	217.117	226.132	573.397	1679.605	2914.639	4176.939	638.395	1849.198	3205.692	5039.855	
irb111_english_exp2_e.mat	"ult"	97555.100	97598.025	0	0	0	0	0	0	0	0	0	0	0	0	2.954	0	0	0	0	0.452	0	0	0	0	0	0	0	0	0	0	0	191.914	131.995	233.782	206.388	437.094	2243.905	2881.374	3990.759	459.114	2664.268	3566.631	4776.148	
irb111_english_exp2_f.mat	"pen"	7744.664	7849.712	19.294	8.894	2.297	-10.274	-0.973	-1.666	10.400	6.596	29.568	20.267	20.960	18.377	3.373	24.342	32.877	36.341	32.539	0.000	20.790	17.541	1.484	11.525	2.041	3.726	3.249	16.057	9.265	18.749	17.064	204.032	203.954	204.318	204.442	525.344	2385.612	2966.853	4186.331	436.154	2439.065	3028.786	4327.802	
irb111_english_exp2_f.mat	"ult"	8002.000	8052.000	0	0	0	0	0	0	0	0	0	0	0	0	2.885	0	0	0	0	0.074	0	0	0	0	0	0	0	0	0	0	0	197.488	201.152	209.911	206.217	473.458	1903.190	2635.297	3579.737	465.248	2004.479	3115.458	4237.709	
irb111_english_exp2_f.mat	"pen"	22001.662	22051.681	0	0	0	0	0	0	0	0	0	0	0	0	11.862	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	181.389	180.783	157.428	181.865	521.474	1796.530	2730.081	3661.958	535.160	1904.007	3032.371	4644.895	
irb111_english_exp2_f.mat	"ult"	22184.316	22234.897	0	0	0	0	0	0	0	0	0	0	0	0	2.922	0	0	0	0	0.356	0	0	0	0	0	0	0	0	0	0	0	167.478	28.462	0	140.076	425.003	2155.968	2893.683	3852.652	613.504	2450.855	3238.347	4240.238	
irb111_english_exp2_f.mat	"pen"	28226.449	28282.000	0	0	0	0	0	0	0	0	0	0	0	0	22.515	0	0	0	0	0.241	0	0	0	0	0	0	0	0	0	0	0	221.848	221.584	221.432	424.063	441.689	1482.570	2715.853	3462.751	449.120	1660.899	3158.851	4790.958	
irb111_english_exp2_f.mat	"ult"	28327.164	28415.187	20.320	16.509	8.104	1.548	-3.105	2.858	3.811	8.404	18.772	23.425	17.462	18.147	14.101	22.586	28.934	30.103	29.967	0.146	22.002	26.908	6.508	23.353	4.216	0.544	-4.906	20.400	-1.352	17.786	21.458	209.518	209.739	212.661	248.305	539.935	1962.393	2873.742	4292.209	518.880	2010.242	2933.250	4458.119	
irb111_english_exp2_f.mat	"pen"	35838.209	35867.590	0	0	0	0	0	0	0	0	0	0	0	0	4.248	0	0	0	0	0.382	0	0	0	0	0	0	0	0	0	0	0	216.732	180.866	226.921	211.471	407.396	1513.322	3046.987	4454.781	550.155	1768.295	3284.447	4595.278	
irb111_english_exp2_f.mat	"ult"	36011.082	36085.561	13.139	7.741	1.797	-6.399	-2.702	-5.856	5.398	5.944	19.538	15.841	18.995	14.358	3.889	9.704	23.179	23.876	24.761	0.231	15.595	15.385	-3.492	12.875	-0.417	-6.097	0.210	18.877	2.721	16.012	21.692	189.555	186.606	190.356	191.902	462.651	2114.244	2722.214	3735.059	626.143	2366.490	3219.214	4577.368	
irb111_english_exp2_f.mat	"pen"	48742.700	48785.480	0	0	0	0	0	0	0	0	0	0	0	0	8.908	0	0	0	0	0.623	0	0	0	0	0	0	0	0	0	0	0	214.685	214.986	218.871	218.108	416.728	2045.023	3022.486	3509.085	428.730	2118.546	3215.993	3964.357	
irb111_english_exp2_f.mat	"ult"	48999.740	49069.126	0	0	0	0	0	0	0	0	0	0	0	0	13.298	0	0	0	0	0.100	0	0	0	0	0	0	0	0	0	0	0	198.338	175.165	146.692	180.751	522.590	1081.323	2448.035	3699.541	541.068	1044.543	2729.468	4705.750	
irb111_english_exp2_f.mat	"pen"	60651.816	60705.935	0	0	0	0	0	0	0	0	0	0	0	0	6.246	0	0	0	0	0.336	0	0	0	0	0	0	0	0	0	0	0	192.761	97.976	118.520	243.088	413.396	2229.503	2999.764	4321.538	622.712	2662.365	3586.392	4814.189	
irb111_english_exp2_f.mat	"ult"	60873.864	60966.982	19.509	6.001	14.895	-2.877	8.141	12.022	13.507	-8.893	22.386	11.368	7.487	21.060	7.820	30.299	29.846	30.459	30.708	0.000	21.621	19.677	11.263	17.899	16.494	-0.858	1.945	8.413	3.722	5.128	22.479	204.749	206.156	205.757	209.313	457.425	1529.733	3070.967	4140.057	575.623	1565.189	3084.230	4462.783	
irb111_english_exp2_f.mat	"pen"	67402.252	67452.952	0	0	0	0	0	0	0	0	0	0	0	0	1.998	0	0	0	0	0.044	0	0	0	0	0	0	0	0	0	0	0	199.397	129.576	205.578	194.953	444.095	1370.087	3128.271	4070.280	663.893	1650.377	3540.693	4818.103	
irb111_english_exp2_f.mat	"ult"	67605.051	67667.300	0	0	0	0	0	0	0	0	0	0	0	0	1.355	0	0	0	0	0.245	0	0	0	0	0	0	0	0	0	0	0	151.558	0.000	0	164.671	581.379	1488.013	2686.049	3521.026	624.187	1525.340	3037.258	4411.943	
irb111_english_exp2_f.mat	"pen"	74438.500	74478.500	0	0	0	0	0	0	0	0	0	0	0	0	1.281	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	198.676	196.495	204.812	204.789	489.754	1890.315	2965.972	3949.427	455.814	1993.369	3204.785	4675.501	
irb111_english_exp2_f.mat	"ult"	74648.500	74702.035	0	0	0	0	0	0	0	0	0	0	0	0	0.132	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	190.882	173.490	193.630	200.538	200.086	2080.705	3068.576	4132.789	1320.689	3150.752	4315.598	5086.530	
irb111_english_exp2_f.mat	"pen"	80703.294	80764.703	0	0	0	0	0	0	0	0	0	0	0	0	16.797	0	0	0	0	0.587	0	0	0	0	0	0	0	0	0	0	0	204.008	207.870	210.318	210.973	426.397	1958.172	2991.378	3789.344	436.300	2018.025	3329.875	4838.136	
irb111_english_exp2_f.mat	"ult"	80851.040	81024.932	16.485	11.712	0.714	-0.617	-15.488	0.506	4.773	10.998	17.101	31.973	15.979	16.796	5.571	18.031	25.444	32.746	34.434	0.057	17.924	19.602	3.280	22.144	-2.549	-12.368	-1.679	16.322	-4.220	20.473	30.291	190.149	117.988	195.167	206.043	500.454	1423.036	3002.900	3785.678	505.689	1674.686	3451.093	4562.030	
irb111_english_exp2_f.mat	"pen"	92741.382	92845.885	20.745	18.281	7.332	4.115	-3.386	0.716	2.464	10.949	16.630	24.131	20.029	15.441	14.520	11.537	21.066	22.014	23.546	0.000	22.014	24.575	8.661	26.210	2.863	-3.416	-2.561	15.914	-4.196	19.151	25.430	185.225	186.520	186.705	185.851	525.448	2061.991	3149.452	4396.902	584.881	2151.844	3393.717	5103.495	
irb111_english_exp2_f.mat	"ult"	92939.387	93052.828	16.948	11.401	-0.270	-3.387	-8.326	-11.763	5.547	11.671	20.335	25.274	28.710	15.262	3.425	9.883	23.442	23.739	26.490	0.036	18.286	18.219	0.109	18.381	-2.667	-4.543	0.066	18.111	-0.095	20.953	22.829	180.062	167.250	91.902	187.334	475.697	2062.032	2577.293	3580.705	547.667	2213.924	3354.709	5435.209	
irb111_english_exp2_f.mat	"pen"	99504.300	99549.049	0	0	0	0	0	0	0	0	0	0	0	0	1.640	0	0	0	0	0.081	0	0	0	0	0	0	0	0	0	0	0	189.746	190.705	193.223	192.921	427.437	1449.441	2505.688	3624.627	467.723	1540.393	3408.420	4455.766	
irb111_english_exp2_f.mat	"ult"	99681.046	99756.732	17.364	10.447	1.745	-5.079	-9.038	-6.984	6.917	8.702	22.443	26.403	24.348	15.761	6.966	19.799	22.016	28.536	33.631	0.000	18.909	18.819	4.896	18.139	5.473	-11.196	0.090	13.923	0.770	13.436	30.105	198.294	184.399	201.783	205.439	511.702	1321.891	2404.845	3788.222	540.331	1440.394	2968.950	5031.027	
irb111_english_exp2_g.mat	"pen"	15922.800	15984.961	0	0	0	0	0	0	0	0	0	0	0	0	5.347	0	0	0	0	0.373	0	0	0	0	0	0	0	0	0	0	0	195.818	198.893	198.657	195.397	446.802	2176.330	3076.465	4419.168	406.042	2209.906	3241.058	5148.302	
irb111_english_exp2_g.mat	"ult"	16132.800	16211.146	12.200	2.103	-2.702	-11.432	-12.710	-13.552	10.097	4.804	23.632	24.910	25.752	15.354	0.976	16.291	19.549	23.335	26.578	0.022	13.454	8.662	1.338	11.416	-0.683	-10.220	4.792	7.324	2.038	14.137	23.674	187.598	178.951	147.574	193.848	534.022	1510.866	2263.508	3377.691	576.916	1639.131	3331.642	4930.506	
irb111_english_exp2_g.mat	"pen"	22254.262	22279.969	0	0	0	0	0	0	0	0	0	0	0	0	5.099	0	0	0	0	0.359	0	0	0	0	0	0	0	0	0	0	0	198.250	174.872	212.448	224.360	410.168	1793.821	3040.022	4407.691	875.048	2537.486	3685.648	5299.652	
irb111_english_exp2_g.mat	"ult"	22464.070	22570.218	12.536	10.194	2.091	-1.793	-6.736	2.200	2.342	8.102	14.329	19.272	10.336	15.867	5.031	16.562	23.738	24.983	23.422	0.206	14.461	19.431	-0.356	19.614	-1.916	2.151	-4.971	19.787	-5.154	16.377	12.309	209.168	193.133	211.811	227.490	539.251	2165.049	2926.502	4238.904	533.947	2590.571	3205.424	4540.627	
irb111_english_exp2_g.mat	"pen"	28986.840	29060.000	18.170	9.525	7.099	-7.832	-2.981	-5.243	8.645	2.426	26.002	21.150	23.413	19.830	3.223	34.427	36.297	32.627	32.048	0.000	19.589	16.049	9.636	14.617	6.796	1.092	3.540	6.413	4.971	12.792	18.497	198.823	200.677	201.180	201.399	563.451	1883.603	2530.406	3827.523	590.557	1973.925	3003.669	4076.985	
irb111_english_exp2_g.mat	"ult"	29199.017	29300.000	14.913	8.523	-1.801	-5.330	-10.767	-16.203	6.390	10.324	20.243	25.680	31.116	14.288	1.979	23.438	30.411	29.623	34.166	0.000	16.262	15.552	-0.833	16.933	-1.309	-7.661	0.710	16.384	-0.671	17.571	23.923	185.661	184.869	187.601	189.238	508.852	1771.950	2309.826	3697.071	504.704	1869.167	2972.429	4325.487	
irb111_english_exp2_g.mat	"pen"	36448.832	36514.239	0	0	0	0	0	0	0	0	0	0	0	0	12.813	0	0	0	0	0.069	0	0	0	0	0	0	0	0	0	0	0	205.631	205.714	206.593	206.401	520.468	1667.209	3002.758	3923.946	467.540	1627.307	3378.821	4774.669	
irb111_english_exp2_g.mat	"ult"	36567.865	36649.116	24.231	17.642	4.077	-2.712	-12.400	3.627	6.589	13.565	26.943	36.631	20.604	18.371	12.880	35.744	38.980	43.495	42.475	0.000	25.782	26.004	6.480	20.369	1.984	-9.589	-0.223	19.524	5.413	23.797	35.371	205.244	205.111	205.559	203.772	557.154	1350.640	3044.114	4269.299	476.062	933.070	3220.206	4561.962	
irb111_english_exp2_g.mat	"pen"	43456.617	43484.313	0	0	0	0	0	0	0	0	0	0	0	0	2.234	0	0	0	0	0.100	0	0	0	0	0	0	0	0	0	0	0	198.008	196.914	209.377	187.657	296.702	1394.850	2895.245	4359.377	721.109	1783.367	3541.425	4540.221	
irb111_english_exp2_g.mat	"ult"	43619.264	43670.123	0	0	0	0	0	0	0	0	0	0	0	0	0.883	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	199.605	197.273	201.136	203.937	356.465	1599.874	2723.950	3651.133	635.896	1711.138	3146.725	4254.327	
irb111_english_exp2_g.mat	"pen"	50268.352	50333.195	0	0	0	0	0	0	0	0	0	0	0	0	2.021	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	195.699	198.464	199.113	203.270	519.431	1640.374	2849.494	3674.234	597.781	1638.598	3307.141	4709.929	
irb111_english_exp2_g.mat	"ult"	50502.033	50525.200	0	0	0	0	0	0	0	0	0	0	0	0	0.307	0	0	0	0	0.267	0	0	0	0	0	0	0	0	0	0	0	182.075	0.000	0	169.828	413.526	1935.899	2594.826	3518.524	425.779	2288.456	3497.468	5075.016	
irb111_english_exp2_g.mat	"pen"	56281.100	56322.998	0	0	0	0	0	0	0	0	0	0	0	0	8.203	0	0	0	0	0.661	0	0	0	0	0	0	0	0	0	0	0	233.309	232.479	237.917	237.756	460.505	2044.095	2762.826	3406.977	462.076	2054.429	3280.339	3849.153	
irb111_english_exp2_g.mat	"ult"	56494.951	56571.100	18.014	7.766	1.901	-8.999	-8.147	-11.396	10.248	5.865	27.013	26.161	29.410	17.148	2.782	26.027	29.456	27.399	28.613	0.000	19.193	13.791	6.209	14.174	2.302	-4.142	5.402	7.582	5.019	16.891	23.336	199.584	199.778	201.951	202.215	619.332	1927.615	2626.181	3495.157	562.423	2043.840	3247.144	4237.809	
irb111_english_exp2_g.mat	"pen"	63046.656	63076.600	0	0	0	0	0	0	0	0	0	0	0	0	2.058	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	199.339	175.716	206.780	200.619	557.909	1757.526	3593.756	4455.144	506.924	1735.302	3508.213	4453.442	
irb111_english_exp2_g.mat	"ult"	63226.600	63311.305	19.024	10.877	4.713	-0.833	-0.443	-7.137	8.148	6.164	19.858	19.467	26.161	20.493	6.949	34.743	38.137	34.153	33.013	0.000	20.454	18.762	5.368	21.444	7.943	1.145	1.692	13.394	-0.989	12.511	19.309	206.111	206.572	207.019	207.371	581.681	1980.765	2560.238	3423.961	570.695	2037.664	3076.240	3810.889	
irb111_english_exp2_g.mat	"pen"	84552.597	84634.899	12.338	6.737	4.323	-4.854	0.992	-4.228	5.602	2.414	17.193	11.347	16.566	16.222	2.770	8.642	21.048	20.838	21.895	0.036	14.501	15.880	0.785	15.088	3.277	-7.819	-1.379	15.094	-0.587	11.225	22.320	185.955	94.249	325.124	246.431	434.839	2090.177	2959.572	3884.967	467.782	2163.273	3241.728	4246.965	
irb111_english_exp2_g.mat	"ult"	84803.795	84833.000	0	0	0	0	0	0	0	0	0	0	0	0	1.440	0	0	0	0	0.329	0	0	0	0	0	0	0	0	0	0	0	214.667	103.314	102.956	187.856	516.344	1216.810	2397.564	3768.425	563.138	2020.090	3697.563	4158.056	
irb111_english_exp2_g.mat	"pen"	91704.274	91768.300	0	0	0	0	0	0	0	0	0	0	0	0	11.378	0	0	0	0	0.437	0	0	0	0	0	0	0	0	0	0	0	214.761	214.967	219.204	328.282	430.974	2182.084	3128.713	4117.441	429.545	2239.110	3327.395	4868.025	
irb111_english_exp2_g.mat	"ult"	91866.326	92002.754	18.688	11.972	3.574	-2.081	1.173	-4.965	6.716	8.398	20.769	17.515	23.653	20.048	5.134	30.977	36.658	32.699	33.746	0.057	20.242	20.164	3.035	19.901	9.146	5.113	0.078	17.129	0.341	11.096	15.129	207.207	200.387	209.395	210.133	516.938	1947.305	2389.643	3535.066	586.111	2114.762	3220.145	4243.046	
irb111_english_exp2_g.mat	"pen"	105933.658	105998.662	0	0	0	0	0	0	0	0	0	0	0	0	4.504	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	209.676	209.225	210.483	209.655	564.955	1421.441	2213.468	3680.634	693.123	1829.641	3672.025	4697.969	
irb111_english_exp2_g.mat	"ult"	106106.027	106160.806	0	0	0	0	0	0	0	0	0	0	0	0	2.860	0	0	0	0	0.272	0	0	0	0	0	0	0	0	0	0	0	179.420	125.770	131.170	226.242	423.331	2042.348	2782.450	3963.842	437.054	2128.404	3393.317	4179.357	
irb111_english_exp2_g.mat	"pen"	112108.773	112195.118	15.717	7.140	-1.560	-6.725	-9.367	-12.780	8.578	8.700	22.442	25.084	28.497	16.847	1.686	23.082	27.678	26.395	28.617	0.000	17.133	14.666	-1.122	15.501	0.056	-7.341	2.467	15.788	1.632	17.077	24.474	189.679	189.363	191.828	191.940	510.477	1773.408	2373.686	3378.312	535.558	1951.909	3340.120	5089.573	
irb111_english_exp2_g.mat	"ult"	112279.486	112352.648	0	0	0	0	0	0	0	0	0	0	0	19.000	5.520	12.387	25.089	24.919	25.373	0.198	0	0	0	0	0	0	0	0	0	0	0	99.755	113.337	130.077	143.323	466.623	2101.008	2748.563	3700.853	446.843	2180.859	3507.144	4279.557	
irb111_english_exp2_g.mat	"pen"	119366.460	119418.000	0	0	0	0	0	0	0	0	0	0	0	0	17.623	0	0	0	0	0.207	0	0	0	0	0	0	0	0	0	0	0	234.491	233.303	243.896	398.639	460.642	1500.707	2252.774	3536.592	466.561	1790.001	3360.721	4306.443	
irb111_english_exp2_g.mat	"ult"	119510.176	119578.000	0	0	0	0	0	0	0	0	0	0	0	0	7.541	0	0	0	0	0.240	0	0	0	0	0	0	0	0	0	0	0	209.980	209.871	213.107	212.761	527.365	2029.511	2719.606	3977.953	528.634	2049.691	3155.463	4273.927	
irb111_english_exp2_g.mat	"pen"	126431.486	126495.100	0	0	0	0	0	0	0	0	0	0	0	0	3.139	0	0	0	0	0.120	0	0	0	0	0	0	0	0	0	0	0	159.082	87.148	171.893	155.722	511.001	2086.321	2727.430	3729.205	518.013	2139.310	3360.147	4544.805	
irb111_english_exp2_g.mat	"ult"	126675.100	126753.437	16.907	7.792	6.029	-7.561	-3.542	-2.269	9.115	1.763	24.468	20.450	19.177	16.724	2.937	19.381	25.971	24.958	25.782	0.000	18.374	14.241	6.778	14.223	3.586	-6.745	4.134	7.463	4.151	14.788	25.120	185.022	183.275	186.939	188.224	525.165	1965.883	2999.795	3849.793	508.075	2013.246	3384.800	5022.325	
irb111_english_exp2_g.mat	"pen"	132387.100	132430.178	0	0	0	0	0	0	0	0	0	0	0	0	6.006	0	0	0	0	0.588	0	0	0	0	0	0	0	0	0	0	0	216.046	192.324	223.094	214.945	440.911	1477.141	2095.590	3441.653	489.722	1952.626	3407.370	5272.387	
irb111_english_exp2_g.mat	"ult"	132569.453	132687.873	17.652	11.768	4.879	-3.036	1.755	-6.724	5.884	6.889	20.688	15.897	24.376	18.840	4.975	17.208	27.000	25.742	27.807	0.016	19.270	21.241	2.735	18.449	7.699	1.062	-1.971	18.506	0.821	11.571	18.209	192.715	178.405	140.125	193.243	493.541	1922.382	2419.401	3697.125	506.622	2018.911	3117.827	4179.114	
irb111_spanish_exp2_a.mat	"i"	3045.767	3098.689	0	0	0	0	0	0	0	0	0	0	0	0	18.148	0	0	0	0	0.308	0	0	0	0	0	0	0	0	0	0	0	198.702	198.354	200.243	200.465	423.796	2247.831	2798.911	3816.296	406.618	2316.654	2935.338	3894.939	
irb111_spanish_exp2_a.mat	"o"	3133.168	3203.731	22.194	11.239	18.075	7.394	0.848	-4.019	10.955	-6.836	14.801	21.346	26.213	19.178	10.038	22.224	29.387	29.775	29.755	0.912	24.633	27.231	10.815	26.484	2.292	-5.971	-2.598	16.416	-1.851	22.341	30.604	194.151	193.601	195.135	195.596	409.036	1784.870	2636.080	3871.892	517.791	1881.756	3272.057	4718.613	
irb111_spanish_exp2_a.mat	"i"	8484.179	8540.309	0	0	0	0	0	0	0	0	0	0	0	0	18.964	0	0	0	0	0.081	0	0	0	0	0	0	0	0	0	0	0	197.144	196.515	198.784	199.429	330.993	2289.865	2765.046	3913.838	413.272	2294.165	2845.294	4375.891	
irb111_spanish_exp2_a.mat	"o"	8604.400	8684.400	21.393	15.088	25.426	8.510	1.078	7.101	6.305	-10.338	12.883	20.314	14.292	18.546	12.648	21.799	27.191	27.482	27.630	0.058	24.874	25.126	14.890	24.450	2.084	-5.950	-0.252	10.236	0.424	22.790	30.823	188.317	188.408	190.560	190.532	320.156	1756.296	2937.311	3879.367	514.174	1736.247	3261.517	4369.484	
irb111_spanish_exp2_a.mat	"i"	15227.051	15289.595	0	0	0	0	0	0	0	0	0	0	0	0	22.287	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	201.757	201.991	201.722	203.257	356.795	2391.491	2773.009	3930.601	415.516	2346.313	2744.569	3951.101	
irb111_spanish_exp2_a.mat	"o"	15340.914	15398.400	0	0	0	0	0	0	0	0	0	0	0	18.726	19.753	21.272	27.108	28.450	28.934	0.000	0	0	0	0	0	0	0	0	0	0	0	235.645	236.408	232.716	235.944	338.571	1796.488	2592.152	3700.563	564.259	1770.649	3167.523	4262.895	
irb111_spanish_exp2_a.mat	"i"	22101.389	22160.400	0	0	0	0	0	0	0	0	0	0	0	0	12.717	0	0	0	0	0.584	0	0	0	0	0	0	0	0	0	0	0	190.702	190.719	190.015	190.298	378.891	2470.293	3081.516	4131.665	412.878	2412.576	2918.756	4283.001	
irb111_spanish_exp2_a.mat	"o"	22222.468	22300.400	20.730	13.201	15.926	2.776	0.759	5.691	7.529	-2.725	17.954	19.971	15.039	18.116	12.477	22.642	24.234	29.021	31.566	0.000	25.457	21.978	9.006	20.274	6.800	-7.655	3.479	12.972	5.183	18.657	33.112	223.513	223.935	220.946	223.429	373.572	1246.577	2541.980	3749.724	599.694	1612.552	2946.216	4655.110	
irb111_spanish_exp2_a.mat	"i"	36489.308	36555.059	0	0	0	0	0	0	0	0	0	0	0	0	5.071	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	182.967	182.865	183.630	184.298	286.227	2371.484	2782.781	3788.214	450.009	2152.209	2785.448	3812.773	
irb111_spanish_exp2_a.mat	"o"	36617.603	36670.400	0	0	0	0	0	0	0	0	0	0	0	0	4.934	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	182.586	181.925	183.398	183.942	268.969	1582.474	2730.807	3646.934	570.521	1524.532	3149.278	3841.168	
irb111_spanish_exp2_a.mat	"i"	42340.184	42400.400	0	0	0	0	0	0	0	0	0	0	0	0	16.773	0	0	0	0	0.559	0	0	0	0	0	0	0	0	0	0	0	204.605	204.783	204.180	203.819	388.947	1465.729	2687.809	3803.085	397.836	1884.093	3293.840	4007.193	
irb111_spanish_exp2_a.mat	"o"	42454.848	42510.400	0	0	0	0	0	0	0	0	0	0	0	0	7.820	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	233.106	233.054	230.781	232.403	374.722	1724.310	2607.278	3701.559	508.132	1735.837	3249.106	4037.315	
irb111_spanish_exp2_a.mat	"i"	48707.454	48772.400	0	0	0	0	0	0	0	0	0	0	0	0	13.636	0	0	0	0	0.751	0	0	0	0	0	0	0	0	0	0	0	201.708	202.136	200.845	203.439	390.447	2322.208	2864.835	3818.105	402.464	1787.624	3021.207	3846.142	
irb111_spanish_exp2_a.mat	"o"	48828.533	48902.400	0	0	0	0	0	0	0	0	0	0	0	0	10.650	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	246.244	246.770	243.238	245.171	315.675	1727.494	2945.676	3567.341	505.950	1582.871	3231.052	3898.420	
irb111_spanish_exp2_a.mat	"i"	54794.383	54850.400	0	0	0	0	0	0	0	0	0	0	0	0	9.777	0	0	0	0	0.711	0	0	0	0	0	0	0	0	0	0	0	195.739	196.102	197.984	197.761	377.324	2050.043	2738.844	3820.441	401.970	2151.419	3408.313	4162.655	
irb111_spanish_exp2_a.mat	"o"	54911.453	55000.400	22.169	12.333	21.058	5.438	4.127	14.354	9.836	-8.725	16.731	18.042	7.815	19.754	12.519	19.345	25.268	27.042	28.099	0.435	25.452	25.406	13.282	24.006	9.512	-5.381	0.047	12.124	1.446	15.940	30.834	212.334	212.797	208.411	211.526	389.385	1589.136	3505.115	4279.832	521.342	1741.830	3481.399	4171.090	
irb111_spanish_exp2_a.mat	"i"	61938.400	62003.795	0	0	0	0	0	0	0	0	0	0	0	0	4.259	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	183.392	183.521	184.628	185.297	303.355	2144.142	2701.993	3788.066	462.586	2152.847	2549.807	3811.094	
