Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H2Kc_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	H42Kc_mean	H2KH5Kc_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H2Ku_mean	H5Ku_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	H42Ku_mean	H2KH5Ku_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	oF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	oF1_mean	oF2_mean	oF3_mean	oF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	oB1_mean	oB2_mean	oB3_mean	oB4_mean	epoch_mean	
lrv099_catala_exp2_d.mat	"i"	75951.894	75985.000	20.271	1.791	-13.938	-18.969	-20.704	-11.232	-21.212	18.480	15.729	39.239	40.974	31.502	7.274	3.103	24.583	1.917	27.602	40.180	43.275	44.048	0.000	21.144	5.829	-4.005	5.284	-9.692	-7.050	-11.457	-24.316	15.315	9.835	15.860	30.837	28.195	7.451	13.156	201.677	201.491	202.607	203.098	0	696.930	2147.780	3010.139	3822.844	333.382	2629.887	3176.898	3972.526	0	0	0	0	345.852	141.325	87.363	240.171	411.333	1200.340	851.157	810.614	0	0	0	0	0.176	
lrv099_catala_exp2_d.mat	"a"	76015.000	76085.432	15.740	3.393	-11.667	-15.621	-19.361	-8.118	-15.750	12.347	15.060	31.361	35.101	23.858	4.083	6.388	25.473	0.995	34.211	39.876	43.928	45.141	0.000	16.460	6.592	9.617	10.285	-2.773	-7.717	-11.267	-22.138	9.868	-3.025	6.175	19.233	24.177	20.884	11.440	195.364	194.634	195.228	195.429	0	742.483	1714.589	2981.388	4048.201	739.240	2013.316	3680.855	4300.314	0	0	0	0	238.971	265.272	275.153	208.786	373.299	1764.344	939.439	642.809	0	0	0	0	0.197	
lrv099_catala_exp2_d.mat	"i"	81399.000	81449.000	19.087	3.680	-21.946	-26.253	-19.992	-13.260	-19.900	15.407	25.626	45.340	39.079	32.347	-2.046	3.834	25.639	1.496	33.205	43.229	47.297	47.525	0.000	19.732	6.529	-0.696	-0.743	-8.322	-3.924	-15.022	-23.734	13.202	7.225	20.475	28.053	23.656	14.326	8.716	199.286	199.531	198.859	200.300	0	777.185	2357.702	3079.213	3888.856	323.032	2905.670	3588.519	4453.768	0	0	0	0	302.183	187.219	99.635	242.380	538.804	500.049	874.319	2532.635	0	0	0	0	0.196	
lrv099_catala_exp2_d.mat	"a"	81496.781	81559.247	18.594	3.580	-15.749	-18.921	-18.197	-10.044	-13.000	15.014	19.328	37.515	36.791	28.638	-2.748	8.662	25.723	1.452	34.225	40.248	43.399	45.197	0.000	19.281	6.609	6.552	7.424	-1.050	-8.780	-7.116	-21.662	12.671	0.057	11.857	20.331	28.061	13.668	15.814	200.986	200.789	200.757	201.728	0	805.894	1782.390	3029.143	4075.014	635.042	1858.630	3785.938	4910.819	0	0	0	0	421.815	155.814	285.580	236.807	663.957	776.995	530.606	1301.307	0	0	0	0	0.206	
lrv099_catala_exp2_d.mat	"i"	86885.441	86948.905	15.000	1.143	-17.466	-25.532	-21.549	-16.332	-22.728	13.856	18.609	40.531	36.548	31.331	5.262	5.434	23.918	0.557	25.469	33.918	39.576	40.506	0.000	15.571	3.630	1.285	0.902	-7.962	-6.690	-18.829	-28.162	11.941	2.344	14.669	23.533	22.261	20.114	9.529	192.335	192.442	193.030	192.922	0	808.113	2350.554	3047.188	3946.098	501.887	2750.825	3709.386	4100.933	0	0	0	0	324.128	242.453	171.390	211.354	636.835	407.115	1510.317	1585.551	0	0	0	0	0.185	
lrv099_catala_exp2_d.mat	"a"	86993.000	87043.000	12.572	3.030	-9.296	-12.393	-20.043	-7.649	-14.608	9.542	12.326	24.964	32.614	20.220	5.312	7.384	24.774	1.000	30.315	35.444	40.081	41.186	0.672	13.283	6.186	12.324	13.193	-4.492	-6.519	-10.665	-21.992	7.097	-6.139	0.090	17.775	19.801	22.989	12.066	188.310	186.252	187.854	188.044	0	730.367	1717.459	2898.228	3977.984	757.892	2454.607	3893.900	4502.359	0	0	0	0	96.191	382.688	267.706	169.648	186.307	811.774	1415.321	3280.214	0	0	0	0	0.196	
lrv099_english_exp2_a.mat	"pen"	2253.260	2350.000	14.786	3.805	6.515	2.584	-6.493	-1.912	-7.176	10.981	-2.710	12.202	21.279	16.697	13.691	16.278	23.320	2.640	23.246	41.480	46.528	45.886	0.652	17.508	20.948	-2.386	20.945	-7.861	-3.002	-15.677	-23.454	-3.440	23.334	-3.437	25.369	20.510	13.292	7.802	198.555	198.284	199.979	199.934	0	386.539	2313.029	2894.377	4074.891	390.085	2752.424	3554.700	4170.506	0	0	0	0	37.791	274.271	85.770	263.060	41.009	286.568	1069.510	566.425	0	0	0	0	0.204	
lrv099_english_exp2_a.mat	"ult"	2444.758	2629.057	8.638	4.758	-3.803	-11.079	-14.660	-12.113	-15.940	3.880	8.561	19.717	23.298	20.751	12.137	14.253	24.298	0.486	24.448	39.989	46.057	46.827	0.032	10.055	11.823	-4.387	10.069	-13.003	-9.320	-21.198	-30.193	-1.768	16.210	-0.015	23.058	19.374	16.810	8.826	170.784	170.296	152.731	171.369	0	450.034	2355.138	2934.895	3942.356	434.064	2802.003	3877.910	4953.251	0	0	0	0	143.853	323.361	121.322	219.853	111.581	210.684	537.799	2611.096	0	0	0	0	0.168	
lrv099_english_exp2_a.mat	"pen"	7564.403	7630.500	11.239	4.719	-10.007	-18.368	-22.605	-9.641	-17.067	6.520	14.726	29.608	33.844	20.881	7.059	7.482	20.717	0.476	22.201	29.220	34.667	36.970	0.057	12.106	8.696	4.653	6.828	-6.620	-9.779	-18.715	-24.549	3.409	4.043	5.277	18.726	21.885	23.368	6.163	197.140	197.304	200.735	198.259	0	729.721	1702.730	2895.993	3692.189	819.567	2744.681	3756.136	0	0	0	0	0	304.662	247.858	118.003	195.603	597.235	829.558	523.356	0	0	0	0	0	0.206	
lrv099_english_exp2_a.mat	"ult"	7878.443	8064.212	8.175	13.286	7.927	-1.166	1.253	-4.698	-1.035	-5.111	5.359	9.341	6.922	12.873	8.962	20.507	23.516	0.877	20.562	37.177	44.637	43.706	0.000	15.194	10.641	-9.466	10.885	-9.445	-7.425	-20.971	-21.542	4.553	20.107	4.309	24.639	22.619	11.505	0.548	213.846	213.363	214.770	214.730	0	282.989	2647.238	3032.907	4220.134	365.765	2932.095	4112.275	4620.537	0	0	0	0	185.525	321.879	284.494	180.256	114.901	160.183	256.315	1518.334	0	0	0	0	0.214	
lrv099_english_exp2_a.mat	"pen"	13483.652	13520.013	6.941	-1.350	-2.422	-7.537	-12.495	0.665	-6.275	8.291	1.072	14.478	19.436	6.276	3.853	17.621	16.682	1.322	16.398	27.200	32.755	34.165	0.399	11.400	9.113	-11.863	10.911	-7.839	-13.079	-19.822	-23.896	2.287	20.976	0.489	19.239	24.479	7.959	4.297	235.555	233.194	244.447	241.123	0	435.157	1635.834	2998.385	3760.667	465.453	2487.241	3648.434	4620.492	0	0	0	0	64.693	53.918	57.315	201.793	585.917	1680.489	765.895	1651.886	0	0	0	0	0.243	
lrv099_english_exp2_a.mat	"ult"	13680.270	13794.738	8.574	-1.492	-0.823	-8.122	-11.271	0.886	-15.881	10.066	-0.669	16.697	19.845	7.688	15.059	5.751	24.800	0.875	32.347	43.189	46.635	46.760	0.260	11.239	11.975	-7.728	11.666	-9.135	-2.733	-15.506	-21.633	-0.737	19.704	-0.427	20.373	13.971	7.778	6.726	213.737	212.439	215.200	214.568	0	452.882	2131.909	2944.224	4044.153	478.094	2777.081	3677.877	4318.280	0	0	0	0	118.437	300.181	126.438	255.063	231.520	344.603	876.483	354.161	0	0	0	0	0.216	
lrv099_english_exp2_a.mat	"pen"	20164.176	20217.406	5.514	14.175	7.264	4.098	-2.983	-2.329	-1.792	-8.661	6.911	1.416	8.497	7.843	9.056	22.677	20.039	1.363	25.220	37.467	43.245	43.044	0.000	15.234	7.595	-12.419	15.143	-13.112	-8.654	-19.589	-24.470	7.639	20.014	0.091	28.345	23.888	7.170	5.732	237.368	235.081	239.829	239.160	0	265.137	2406.145	2920.530	3928.461	379.588	2874.943	4065.094	4410.755	0	0	0	0	106.671	409.140	106.491	337.005	94.798	162.878	361.791	3044.095	0	0	0	0	0.241	
lrv099_english_exp2_a.mat	"ult"	20363.174	20418.042	5.097	-3.713	-1.057	-7.774	-14.140	7.605	11.080	8.810	-2.656	12.871	19.237	-2.508	-12.137	42.653	21.638	0.532	24.948	33.410	42.529	45.425	0.651	9.481	10.096	-3.466	10.972	-2.622	-20.916	-23.559	-31.573	-0.615	13.562	-1.491	12.102	30.397	20.093	8.386	208.599	189.764	214.524	210.781	0	389.384	979.227	3121.681	3855.173	704.794	2986.236	3421.657	0	0	0	0	0	116.590	230.062	459.751	881.964	389.280	1777.346	1086.346	0	0	0	0	0	0.214	
lrv099_english_exp2_a.mat	"pen"	25852.500	25901.864	10.623	16.604	13.010	6.971	-1.949	2.144	-0.361	-5.981	3.594	3.652	12.572	8.479	13.371	22.007	22.039	1.496	21.535	34.309	40.262	40.394	0.000	19.019	10.863	-6.229	17.369	-11.783	-7.770	-16.982	-22.368	8.156	17.091	1.650	30.801	26.789	10.753	4.839	217.889	218.880	223.285	220.024	0	253.106	2332.654	2980.651	3777.283	350.260	2777.104	3730.337	4299.012	0	0	0	0	88.584	298.734	162.845	187.682	120.957	434.380	764.675	726.232	0	0	0	0	0.220	
lrv099_english_exp2_a.mat	"ult"	26114.304	26212.500	11.209	6.772	-11.949	-18.095	-21.737	-11.011	-18.631	4.437	18.720	29.304	32.945	22.220	6.682	7.944	22.530	0.540	29.267	35.370	39.596	41.616	0.178	12.041	10.598	3.630	6.829	-7.209	-10.463	-14.935	-26.575	1.443	6.968	5.212	19.250	22.504	18.565	12.190	192.532	194.289	197.143	195.759	0	706.960	1816.983	2948.297	4240.889	608.534	2086.291	3433.638	4246.589	0	0	0	0	264.486	169.041	122.638	254.580	402.831	1940.885	779.405	272.035	0	0	0	0	0.190	
lrv099_english_exp2_a.mat	"pen"	31420.500	31490.500	10.538	4.472	0.818	-10.511	-12.798	-13.569	-6.822	6.066	3.655	21.050	23.336	24.107	7.640	21.989	24.509	0.693	37.647	42.524	46.833	48.458	0.000	12.578	11.789	-2.933	10.077	-13.741	-14.442	-18.459	-28.812	0.789	14.722	2.501	26.319	27.020	15.526	10.119	214.499	214.587	217.430	216.416	0	491.337	2785.443	3554.521	4504.307	570.311	1840.534	3451.037	4887.494	0	0	0	0	212.048	310.445	201.097	616.357	325.925	886.092	416.969	2221.122	0	0	0	0	0.211	
lrv099_english_exp2_a.mat	"ult"	31576.088	31655.089	10.038	8.476	3.213	-5.827	-9.631	0.386	-16.047	1.563	5.262	15.866	19.669	9.652	19.260	7.185	22.683	1.123	36.278	46.050	48.459	47.339	0.000	15.427	13.333	-9.968	10.263	-11.330	-6.894	-17.452	-23.232	2.095	23.301	5.165	26.757	22.321	7.484	5.768	237.802	238.861	237.376	238.701	0	353.931	2096.435	2898.393	3787.558	449.059	2696.002	3734.636	4361.397	0	0	0	0	260.215	282.204	97.714	204.998	104.088	409.767	870.784	1473.317	0	0	0	0	0.237	
lrv099_english_exp2_a.mat	"pen"	38435.406	38497.788	9.549	-0.224	-9.700	-18.591	-22.419	-14.265	-9.906	9.773	9.476	28.140	31.968	23.814	0.206	18.677	21.955	0.555	25.918	29.198	38.438	42.444	0.077	10.763	5.739	2.405	7.726	-2.040	-19.627	-22.064	-28.583	5.025	3.333	3.037	12.803	30.390	24.469	7.240	212.440	210.653	215.959	213.416	0	721.759	1304.907	2727.418	3835.092	749.998	1754.611	3929.973	4541.799	0	0	0	0	219.698	322.373	342.506	163.698	541.368	1235.726	519.307	1812.669	0	0	0	0	0.203	
lrv099_english_exp2_a.mat	"ult"	38623.970	38682.500	8.477	-2.137	2.309	-3.107	-5.848	-3.748	-11.761	10.614	-4.446	11.584	14.325	12.225	14.070	16.547	23.839	0.736	16.256	32.642	37.922	39.710	0.693	11.159	14.897	-6.533	14.859	-7.567	-5.145	-19.522	-28.308	-3.738	21.430	-3.699	18.726	16.304	12.990	8.770	189.709	189.458	194.414	192.556	0	371.334	2321.889	2864.505	3731.288	391.940	2667.700	3685.230	4453.123	0	0	0	0	65.711	124.504	79.526	108.268	148.262	188.033	467.586	1141.476	0	0	0	0	0.200	
lrv099_english_exp2_a.mat	"pen"	44005.124	44084.500	13.810	2.239	-0.122	-11.197	-8.206	-6.321	-11.443	11.572	2.361	25.007	22.016	20.131	11.321	11.574	26.096	1.051	39.411	48.018	49.606	50.723	0.000	15.666	13.456	-2.747	10.217	-0.127	-7.166	-13.460	-23.016	2.210	16.203	5.449	15.793	22.832	10.713	9.508	209.168	209.207	209.405	209.727	0	521.481	1788.653	2681.777	3808.876	526.808	2062.097	3642.393	4194.395	0	0	0	0	190.769	128.319	204.310	223.950	390.644	493.517	1130.574	854.636	0	0	0	0	0.210	
lrv099_english_exp2_a.mat	"ult"	44164.860	44248.340	7.165	5.777	-1.069	-10.978	-10.992	-4.549	-5.495	1.388	6.846	18.144	18.158	11.715	4.427	20.754	22.356	0.816	31.501	41.162	46.296	48.713	0.000	13.392	8.482	-11.401	6.748	-6.730	-14.118	-18.113	-26.249	4.910	19.883	6.644	20.122	27.510	6.712	7.738	278.682	278.060	278.465	280.194	0	420.437	1659.101	2645.587	3653.831	482.265	1885.927	3568.161	4195.678	0	0	0	0	179.669	214.348	254.074	144.343	334.464	754.187	667.606	1379.925	0	0	0	0	0.274	
lrv099_english_exp2_a.mat	"pen"	56130.500	56165.934	3.716	-5.306	-8.100	-11.774	-16.039	-5.856	-2.087	9.022	2.794	15.489	19.755	9.572	-6.013	28.069	17.686	0.956	22.709	28.009	35.191	38.716	0.000	8.323	5.785	-9.656	7.094	-6.386	-18.898	-23.250	-30.156	2.538	15.441	1.229	14.709	27.221	13.595	7.456	236.153	230.298	240.860	237.887	0	455.560	1210.869	2268.057	3461.423	576.994	1607.801	3401.116	5000.740	0	0	0	0	145.597	253.310	448.310	355.299	414.655	999.183	875.222	2203.713	0	0	0	0	0.250	
lrv099_english_exp2_a.mat	"ult"	56330.423	56428.362	12.114	7.691	6.572	1.936	-3.888	-5.998	-7.627	4.424	1.119	10.179	16.002	18.113	14.198	17.978	22.670	1.778	26.469	42.511	46.543	46.782	0.305	17.129	14.610	-6.726	16.845	-8.619	-8.593	-18.249	-25.605	2.518	21.337	0.283	25.748	25.721	11.522	7.625	207.607	207.633	207.539	206.671	0	342.595	2247.869	2786.213	3654.132	368.044	2456.566	3529.050	4345.495	0	0	0	0	91.877	162.444	204.348	107.551	69.253	198.536	350.519	412.663	0	0	0	0	0.212	
lrv099_english_exp2_a.mat	"pen"	61898.040	61965.654	11.012	-1.014	0.992	-4.844	-15.174	-14.358	-10.924	12.026	-2.006	15.856	26.186	25.370	11.916	17.827	20.398	1.115	27.263	35.177	40.402	43.891	0.282	14.403	13.971	-6.444	14.253	-8.541	-16.014	-19.017	-28.750	0.432	20.415	0.150	22.943	30.416	12.573	10.199	218.644	218.253	224.283	220.745	0	414.476	1481.368	2161.702	3504.120	440.099	1617.074	3493.756	5149.873	0	0	0	0	117.931	350.907	575.866	243.696	112.872	368.711	720.839	1583.479	0	0	0	0	0.217	
lrv099_english_exp2_a.mat	"ult"	62058.059	62114.500	13.230	12.915	8.596	2.685	-2.725	-0.858	-1.274	0.315	4.319	10.545	15.955	14.088	9.870	21.831	23.311	1.485	23.836	37.149	42.080	44.575	0.000	19.477	12.658	-6.843	15.321	-7.319	-10.519	-17.060	-23.105	6.819	19.501	4.156	26.796	29.996	10.217	5.981	206.801	206.218	207.189	205.281	0	297.658	2138.445	2826.652	3905.951	403.496	2511.155	3793.154	4355.462	0	0	0	0	127.776	193.284	220.066	213.826	217.087	331.727	854.895	765.334	0	0	0	0	0.207	
lrv099_english_exp2_a.mat	"pen"	67388.895	67446.500	8.376	-1.178	-4.512	-14.259	-16.667	-8.554	-4.446	9.554	3.335	22.634	25.043	16.930	-0.066	23.474	20.814	0.609	24.462	26.810	35.110	39.527	0.000	10.482	6.689	-0.366	8.973	-0.747	-17.767	-21.625	-27.920	3.793	7.055	1.509	11.229	28.249	21.259	6.861	215.698	214.324	219.968	218.332	0	632.795	1242.064	2636.915	3851.084	745.364	1292.764	3898.780	4650.779	0	0	0	0	240.555	250.860	413.967	144.339	521.563	1128.229	314.250	1946.566	0	0	0	0	0.203	
lrv099_english_exp2_a.mat	"ult"	67601.263	67642.261	5.600	1.865	1.333	-8.458	-9.798	-1.077	-6.888	3.735	0.531	14.058	15.398	6.677	8.221	17.850	20.587	0.704	25.577	32.804	37.550	39.910	0.000	10.864	8.027	-9.761	8.690	-6.698	-12.920	-20.753	-24.738	2.837	17.788	2.174	17.562	23.784	10.993	3.852	233.398	231.763	238.744	235.341	0	394.742	1651.841	2823.752	3792.338	539.633	1964.136	3764.046	4596.622	0	0	0	0	458.286	137.486	130.834	144.703	412.137	975.476	660.006	1293.160	0	0	0	0	0.238	
lrv099_english_exp2_a.mat	"pen"	72775.171	72804.500	6.820	-1.205	-5.286	-9.076	-14.726	1.118	4.939	8.025	4.081	15.896	21.546	5.702	-10.225	33.820	17.252	1.155	15.786	23.820	33.903	37.124	0.359	11.608	7.922	-9.090	9.153	-5.992	-19.634	-22.188	-28.881	3.686	17.011	2.455	17.599	31.242	13.099	6.767	232.738	229.381	239.384	233.904	0	420.137	1151.335	2872.069	3684.562	518.747	2431.042	3843.587	4422.828	0	0	0	0	74.631	203.900	132.900	125.350	285.282	1328.712	797.181	914.178	0	0	0	0	0.226	
lrv099_english_exp2_a.mat	"ult"	72914.500	73024.500	11.499	-3.953	3.103	-7.892	-9.090	-8.653	-10.874	15.452	-7.056	19.391	20.589	20.151	13.977	16.318	22.792	0.774	29.181	38.564	42.597	45.370	0.087	13.913	12.419	-2.690	12.055	-2.892	-10.631	-18.572	-27.192	1.494	15.109	1.858	16.805	24.545	15.882	9.572	202.926	203.480	204.528	203.015	0	431.110	1699.241	2496.153	3670.966	576.166	2069.586	3783.468	5688.981	0	0	0	0	212.413	172.055	348.665	180.211	596.288	403.083	313.025	704.695	0	0	0	0	0.207	
lrv099_english_exp2_a.mat	"pen"	78384.500	78424.500	7.567	14.571	8.596	6.755	-8.122	-3.212	-5.398	-7.004	5.975	0.812	15.689	10.779	13.993	16.415	18.063	1.001	22.857	37.027	42.577	43.933	0.000	16.941	7.531	-11.281	16.911	-16.967	-13.972	-18.882	-21.813	9.409	18.812	0.030	33.908	30.912	7.601	3.981	229.313	229.894	231.624	230.902	0	247.900	2220.254	2906.467	4162.283	319.474	2819.421	4419.222	5695.054	0	0	0	0	58.443	427.900	94.317	348.458	68.789	291.927	795.503	745.907	0	0	0	0	0.244	
lrv099_english_exp2_a.mat	"ult"	78574.500	78684.500	10.436	-2.060	1.851	-6.396	-8.546	-5.626	-8.496	12.495	-3.911	16.831	18.981	16.062	10.346	18.549	22.838	0.683	28.071	39.977	43.375	45.194	0.000	13.631	12.080	-6.905	11.977	-4.798	-11.853	-17.827	-27.045	1.551	18.985	1.654	18.429	25.484	10.922	9.392	207.621	207.263	211.843	209.202	0	382.919	1739.730	2650.604	3511.804	398.131	2132.346	3489.925	4947.665	0	0	0	0	131.035	140.842	343.362	297.815	543.139	560.059	595.141	1839.323	0	0	0	0	0.207	
lrv099_english_exp2_a.mat	"pen"	83814.273	83865.143	-0.931	-3.318	1.813	-8.621	-18.536	10.721	10.667	2.388	-5.131	7.691	17.605	-11.652	-8.854	41.110	19.057	0.974	25.666	35.412	42.166	41.368	0.074	7.441	2.045	-15.251	7.691	-7.601	-17.452	-25.545	-30.443	5.396	17.295	-0.250	15.041	24.893	10.294	4.615	244.820	236.319	253.313	241.086	0	294.677	698.382	2570.915	4224.558	387.095	2851.211	3808.923	4322.962	0	0	0	0	71.432	502.398	466.959	159.207	126.809	544.566	1538.890	439.455	0	0	0	0	0.212	
lrv099_english_exp2_a.mat	"ult"	84086.086	84211.364	11.011	1.070	-6.713	-15.095	-16.271	-6.902	-19.308	9.941	7.782	26.105	27.282	17.913	12.596	2.934	24.225	0.796	34.107	42.189	45.860	45.846	0.000	12.600	9.265	-6.613	7.462	-7.768	-6.881	-16.269	-22.242	3.335	15.878	5.138	20.369	19.482	9.656	6.382	229.178	228.035	230.943	229.799	0	591.546	2076.321	2982.731	4343.732	569.894	2834.507	4134.590	4515.552	0	0	0	0	218.161	192.042	117.509	118.799	292.578	428.057	1221.998	994.420	0	0	0	0	0.230	
lrv099_english_exp2_a.mat	"pen"	95935.526	95988.027	7.753	-3.140	-3.543	-4.990	-18.521	3.871	-2.890	10.893	0.403	12.743	26.274	3.882	-0.653	19.857	21.628	1.175	12.943	21.479	30.591	33.753	0.426	10.233	14.509	-6.842	16.246	-8.571	-10.020	-20.082	-22.747	-4.275	21.351	-6.013	18.804	20.253	13.240	2.890	174.039	233.900	272.797	229.089	0	472.326	1468.230	3037.787	4271.156	543.548	3078.711	4366.403	4661.693	0	0	0	0	58.453	237.490	78.782	256.012	263.180	830.890	596.335	2326.671	0	0	0	0	0.245	
lrv099_english_exp2_a.mat	"ult"	96130.944	96232.500	9.781	0.088	-2.392	-6.511	-13.391	0.014	-15.317	9.693	2.480	16.292	23.173	9.767	12.924	7.695	23.422	0.962	35.134	45.593	48.992	48.144	0.346	12.636	13.226	-9.408	13.288	-9.660	-5.301	-11.377	-23.012	-0.590	22.633	-0.652	22.295	17.937	1.969	13.586	222.174	220.816	221.797	222.667	0	466.177	1990.098	2907.912	3833.143	493.172	2764.758	3893.810	4802.848	0	0	0	0	94.424	301.470	121.718	268.938	211.731	400.463	633.266	2339.532	0	0	0	0	0.214	
lrv099_english_exp2_a.mat	"pen"	101504.249	101577.017	11.870	-2.280	-1.756	-5.440	-16.559	-7.019	-17.947	14.150	-0.524	17.311	28.429	18.889	16.192	9.168	22.861	0.958	31.442	44.516	48.984	50.228	0.250	14.796	13.838	-10.415	13.800	-14.192	-12.969	-18.131	-27.116	0.958	24.253	0.997	28.989	27.766	7.716	9.279	220.647	220.971	221.184	220.377	0	420.904	2023.201	2902.409	4313.584	414.355	2780.959	4180.896	4309.321	0	0	0	0	99.192	194.965	71.806	139.437	105.226	261.320	742.004	161.794	0	0	0	0	0.216	
lrv099_english_exp2_a.mat	"ult"	101755.905	101817.555	7.654	-2.311	-5.313	-16.612	-20.065	-12.811	-14.396	9.965	3.003	24.266	27.719	20.465	9.082	12.883	21.531	0.485	26.866	31.317	36.144	39.686	0.001	9.385	3.492	-2.152	6.417	-6.507	-14.169	-20.171	-27.279	5.893	5.644	2.968	15.893	23.554	18.020	8.038	216.386	215.553	219.476	217.922	0	558.493	1476.071	2572.928	4089.897	818.576	2166.533	3986.573	4338.117	0	0	0	0	267.790	308.586	288.243	366.057	367.332	1309.736	1107.632	981.864	0	0	0	0	0.206	
lrv099_english_exp2_b.mat	"pen"	2252.709	2297.150	9.957	0.844	1.130	-2.026	-12.802	-2.933	-6.653	9.113	-0.286	11.984	22.759	12.890	7.783	18.190	20.529	1.653	20.042	33.278	38.074	40.442	0.453	14.079	13.365	-8.836	15.560	-9.839	-14.082	-18.285	-24.844	0.713	22.202	-1.481	23.918	28.161	9.449	7.117	215.040	215.259	219.557	217.114	0	414.746	1723.854	2869.029	4057.714	423.147	2486.655	3977.949	4546.033	0	0	0	0	36.419	139.681	101.425	344.625	152.940	605.700	1095.197	1149.735	0	0	0	0	0.222	
lrv099_english_exp2_b.mat	"ult"	2366.176	2470.000	11.497	-0.050	2.916	-6.424	-9.523	3.874	5.281	11.547	-2.966	17.921	21.020	7.623	-2.365	33.384	24.645	0.949	27.504	36.972	46.862	49.460	0.301	13.862	15.075	0.958	14.213	1.920	-15.281	-20.330	-28.103	-1.214	14.117	-0.351	11.941	29.143	21.288	7.931	195.760	195.553	196.565	196.305	0	428.936	1161.237	2955.563	4385.562	803.539	2717.897	4097.695	4618.148	0	0	0	0	173.415	115.996	178.082	260.468	360.712	1602.601	681.018	1170.579	0	0	0	0	0.200	
lrv099_english_exp2_b.mat	"pen"	13405.600	13456.341	5.357	13.527	6.096	2.578	-11.345	-1.447	-15.871	-8.170	7.432	2.779	16.702	6.805	21.966	8.784	18.252	0.789	19.296	34.896	40.960	42.698	0.000	14.600	7.323	-12.715	13.560	-17.310	-17.769	-19.273	-24.654	7.277	20.038	1.040	31.910	32.369	6.558	6.378	237.079	237.197	238.465	239.179	0	256.590	2005.302	3043.737	4463.884	359.973	2899.341	4381.161	5540.031	0	0	0	0	82.393	251.956	139.668	289.232	98.922	938.078	1086.170	754.139	0	0	0	0	0.235	
lrv099_english_exp2_b.mat	"ult"	13639.246	13696.313	8.474	1.579	-2.295	-12.340	-16.646	-7.154	-17.645	6.895	3.874	20.814	25.120	15.628	15.350	8.836	22.266	0.622	21.840	30.831	35.583	37.702	0.000	11.030	6.990	-3.844	8.875	-8.985	-8.757	-17.906	-26.481	4.040	10.834	2.155	20.015	19.787	14.062	9.637	220.500	218.999	225.007	222.521	0	617.880	1797.902	2815.156	4310.627	661.288	2575.933	3479.152	4281.301	0	0	0	0	234.801	326.319	178.578	369.517	280.437	850.945	2988.836	521.247	0	0	0	0	0.207	
lrv099_english_exp2_b.mat	"pen"	18900.662	18949.525	9.643	-1.903	-6.646	-17.943	-20.609	-10.537	-6.700	11.546	4.742	27.586	30.252	20.179	0.054	19.225	20.639	0.568	19.164	26.145	35.985	40.398	0.000	11.288	6.640	-1.753	5.930	-4.065	-19.627	-22.815	-25.925	4.648	8.392	5.358	15.353	30.915	21.062	3.390	213.346	212.379	217.150	213.877	0	626.180	1287.666	2675.026	3823.411	682.562	1320.088	3878.735	5075.553	0	0	0	0	339.470	319.846	287.597	148.216	453.042	1341.385	351.051	1468.265	0	0	0	0	0.200	
lrv099_english_exp2_b.mat	"ult"	19106.083	19181.600	7.985	1.060	-13.146	-14.977	-23.144	-11.008	-19.867	6.925	14.206	22.962	31.128	18.993	6.722	5.012	22.161	0.695	24.319	32.715	40.089	42.672	0.000	9.418	8.782	-9.078	9.192	-8.441	-13.016	-19.745	-24.879	0.636	17.860	0.226	17.859	22.434	10.667	5.826	251.243	249.697	249.804	252.067	0	727.822	1750.649	2998.442	4409.673	685.255	2442.361	4061.823	4727.697	0	0	0	0	99.531	145.560	148.906	109.638	194.093	1095.152	711.132	568.988	0	0	0	0	0.247	
lrv099_english_exp2_b.mat	"pen"	23543.448	23655.961	8.287	-0.055	-4.275	-13.221	-11.741	-14.051	-11.644	8.341	4.220	21.508	20.028	22.338	7.369	19.316	22.879	0.616	27.011	35.934	40.966	46.277	0.071	10.558	10.779	-7.591	7.929	-3.010	-11.483	-14.456	-30.960	-0.221	18.370	2.629	13.568	22.041	6.865	17.313	219.599	219.755	222.240	221.768	0	494.599	1691.451	2354.252	3597.589	551.946	1871.491	3567.146	4846.010	0	0	0	0	226.915	145.285	243.746	120.597	238.900	266.713	434.970	3001.686	0	0	0	0	0.219	
