Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	
lrv099_catala_exp2_d.mat	"a"	22228.444	22318.130	10.254	13.103	9.484	8.839	5.844	17.759	-2.849	3.619	1.415	4.410	-7.505	24.066	1.212	32.380	41.611	45.817	46.191	0.000	18.045	8.202	7.002	17.655	8.677	-5.394	9.843	1.200	0.390	9.368	23.439	197.304	196.069	196.842	197.527	217.286	788.099	1935.724	3107.598	571.943	1689.975	3106.538	4058.547	356.628	274.265	183.544	58.600	199.702	598.541	224.574	1633.310	
lrv099_catala_exp2_d.mat	"i"	27108.189	27156.318	0	0	0	0	0	0	0	0	0	0	0	0	2.042	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	206.815	206.414	206.719	205.425	794.838	2349.009	3135.821	3906.228	320.609	1860.096	3024.989	3802.922	283.465	218.577	96.601	186.105	248.156	1402.028	315.228	460.277	
lrv099_catala_exp2_d.mat	"a"	27191.000	27261.000	18.878	3.991	-19.335	-24.199	-22.123	-11.113	14.887	23.326	43.077	41.000	29.990	24.152	1.315	31.271	40.671	45.176	45.719	0.000	19.607	7.296	0.268	1.195	-9.036	-7.454	12.310	7.029	18.412	28.643	27.061	200.793	199.953	200.163	202.267	711.949	1835.635	3082.101	4102.301	508.061	1593.927	3031.200	4147.358	413.219	320.954	158.006	206.351	230.257	507.403	324.658	257.818	
lrv099_catala_exp2_d.mat	"i"	32185.000	32230.879	0	0	0	0	0	0	0	0	0	0	0	0	2.538	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	202.652	202.532	202.778	203.620	674.260	2248.474	3060.044	3893.873	333.440	2130.506	2990.787	3870.990	260.340	190.852	115.156	264.812	194.419	1289.352	398.486	401.796	
lrv099_catala_exp2_d.mat	"a"	32275.000	32347.746	16.196	3.615	-10.963	-16.333	-20.282	-10.617	12.581	14.578	32.529	36.478	26.813	24.276	0.988	30.021	40.357	44.618	45.387	0.000	17.046	7.526	3.142	8.442	-6.735	-10.853	9.520	4.384	8.604	23.781	27.899	196.900	195.643	196.333	196.859	710.889	1788.329	3054.995	4103.050	563.301	1575.332	2989.903	4117.759	370.848	297.058	215.597	208.301	201.477	501.881	468.744	243.324	
lrv099_catala_exp2_d.mat	"i"	36476.255	36509.000	0	0	0	0	0	0	0	0	0	0	0	0	3.207	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	206.983	206.130	206.912	204.909	216.731	2356.970	3035.568	3952.362	317.320	2309.806	3002.048	3981.225	36.648	217.844	138.223	154.342	302.720	910.777	404.606	167.824	
lrv099_catala_exp2_d.mat	"a"	36549.000	36625.175	11.562	14.585	22.736	10.787	1.294	12.842	-3.022	-8.151	0.775	10.268	-1.280	22.796	1.558	30.777	40.298	44.242	44.352	0.000	19.613	8.175	3.399	19.601	-6.089	-6.860	11.438	4.776	0.012	25.702	26.473	200.041	199.021	199.280	200.765	225.073	1846.500	3052.027	4118.188	480.096	1644.380	3043.327	4233.581	289.164	193.897	85.044	276.381	212.770	487.601	278.474	512.382	
lrv099_catala_exp2_d.mat	"i"	41767.000	41807.000	0	0	0	0	0	0	0	0	0	0	0	0	2.079	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	204.461	204.041	203.720	203.620	213.618	704.621	2690.139	3420.741	340.575	2429.440	3043.654	3966.956	49.023	280.016	180.997	146.996	294.004	736.081	965.067	326.958	
lrv099_catala_exp2_d.mat	"a"	41847.000	41917.000	0	0	0	0	0	0	0	0	0	0	0	24.318	1.473	33.121	42.070	46.925	47.549	0.000	0	0	0	0	0	0	0	0	0	0	0	203.052	201.914	202.561	203.114	199.315	732.464	1917.004	3090.170	511.285	1715.654	3071.833	4162.913	354.016	308.631	161.658	89.321	172.267	439.336	233.082	723.008	
lrv099_catala_exp2_d.mat	"i"	45757.377	45813.655	0	0	0	0	0	0	0	0	0	0	0	0	1.686	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	198.604	198.804	198.093	199.352	225.604	2339.187	3082.404	3839.061	327.369	1865.705	3016.102	3752.277	94.293	325.463	98.551	249.427	174.345	1820.109	242.603	682.594	
lrv099_catala_exp2_d.mat	"a"	45843.000	45913.000	10.477	13.451	15.353	9.393	-1.452	7.306	-2.974	-1.902	1.084	11.929	3.171	24.293	0.857	32.982	43.149	47.431	47.757	0.000	18.351	7.172	-4.222	18.199	-11.360	-9.197	11.179	11.394	0.153	29.711	27.548	198.606	198.686	197.704	198.235	222.489	1823.451	3129.761	4107.871	429.011	1535.324	3051.754	4087.701	208.335	236.065	104.270	143.237	206.749	386.575	314.599	334.937	
lrv099_catala_exp2_d.mat	"i"	50570.680	50627.000	0	0	0	0	0	0	0	0	0	0	0	0	2.705	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	202.131	202.252	201.788	203.620	210.427	685.759	3088.723	3976.915	312.123	2231.587	3140.382	4032.318	39.097	256.311	101.833	184.208	226.873	1144.444	479.152	549.022	
lrv099_catala_exp2_d.mat	"a"	50677.000	50748.125	11.274	9.701	8.522	10.811	0.918	29.768	1.574	1.178	0.463	10.356	-18.494	23.951	1.682	34.323	42.286	46.343	46.707	0.000	19.756	4.480	2.964	19.733	3.295	-8.891	15.276	1.516	0.023	16.460	28.646	201.295	200.630	200.994	201.723	218.092	860.406	3074.553	4049.625	488.955	1534.396	2985.454	4059.262	238.765	391.767	159.621	177.813	295.160	484.806	408.435	232.791	
lrv099_catala_exp2_d.mat	"i"	56125.593	56179.000	0	0	0	0	0	0	0	0	0	0	0	0	2.440	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	204.546	203.987	204.748	203.620	216.193	2390.223	3036.506	4085.599	355.072	2494.200	3003.033	4105.260	51.754	295.387	173.766	147.672	393.431	837.147	614.035	132.180	
lrv099_catala_exp2_d.mat	"a"	56219.000	56299.000	10.471	12.829	19.806	9.716	-2.695	5.761	-2.358	-6.978	0.755	13.166	4.710	23.012	1.156	33.132	40.965	44.509	45.039	0.000	18.565	6.363	0.490	18.547	-9.824	-14.043	12.202	5.873	0.018	28.389	32.608	200.992	201.193	199.677	200.939	224.625	1825.537	3034.373	4118.851	439.505	1570.346	2748.715	4110.946	157.125	231.489	210.520	246.143	358.675	592.083	1280.072	476.591	
lrv099_catala_exp2_d.mat	"i"	60801.000	60848.881	0	0	0	0	0	0	0	0	0	0	0	0	2.097	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	201.022	200.640	200.820	203.620	214.567	2312.851	2966.517	3862.910	306.173	2264.310	2779.726	3846.200	53.260	224.092	235.350	312.293	240.599	1021.093	626.594	505.902	
lrv099_catala_exp2_d.mat	"a"	60881.000	60961.000	12.201	15.460	21.581	11.614	2.780	8.294	-3.259	-6.121	0.587	9.420	3.906	23.935	1.590	35.179	43.304	47.013	47.536	0.000	20.344	8.415	1.608	20.259	-6.357	-8.187	11.929	6.807	0.085	26.701	28.532	208.164	208.751	207.767	208.526	238.558	1839.482	3075.627	4110.492	518.431	1501.299	2972.323	4085.973	332.688	262.175	135.640	243.870	206.501	666.287	394.758	410.682	
lrv099_catala_exp2_d.mat	"i"	71381.000	71431.000	0	0	0	0	0	0	0	0	0	0	0	0	1.732	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	200.778	201.051	200.543	201.547	218.595	763.855	2611.680	3334.131	327.195	1969.482	3035.481	3769.053	76.632	449.031	190.669	211.161	218.821	1001.312	355.293	535.945	
lrv099_catala_exp2_d.mat	"a"	71455.455	71521.000	11.166	10.442	5.891	10.359	-0.818	21.078	0.724	4.551	0.808	11.984	-9.912	24.536	1.348	35.033	44.782	48.335	48.668	0.000	19.723	6.073	1.056	19.659	2.489	-5.512	13.650	5.016	0.064	17.234	25.235	200.701	200.289	199.742	200.902	229.364	846.504	1955.460	3185.348	526.205	1863.554	3251.411	4436.453	187.691	303.510	116.807	89.139	341.508	476.801	292.271	343.570	
lrv099_catala_exp2_d.mat	"i"	75951.894	75985.000	0	0	0	0	0	0	0	0	0	0	0	0	1.899	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	202.724	201.777	202.426	203.620	696.804	2118.675	2992.126	3793.224	339.618	2129.546	3134.736	4085.488	337.781	159.064	109.180	232.908	238.806	868.227	468.041	589.310	
lrv099_catala_exp2_d.mat	"a"	76015.000	76085.432	17.397	2.437	-15.231	-17.899	-22.460	-11.392	14.961	17.668	35.296	39.857	28.789	23.739	0.986	29.042	38.727	42.363	43.383	0.000	18.182	5.998	1.101	7.182	-8.859	-8.885	12.184	4.896	11.000	27.041	27.067	195.726	194.660	195.299	196.086	746.992	1727.386	2986.310	4046.439	633.614	1546.530	2914.586	4051.869	241.567	263.341	264.230	217.412	161.888	403.800	463.078	239.978	
lrv099_catala_exp2_d.mat	"i"	81399.000	81449.000	0	0	0	0	0	0	0	0	0	0	0	0	1.492	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	199.215	199.458	198.662	199.722	214.813	2343.167	3073.397	3879.336	357.691	2405.328	3083.908	3908.311	62.726	198.015	109.864	251.555	358.755	1218.361	396.338	447.424	
lrv099_catala_exp2_d.mat	"a"	81496.781	81559.247	0	0	0	0	0	0	0	0	0	0	0	23.916	1.434	30.301	39.788	43.096	44.045	0.000	0	0	0	0	0	0	0	0	0	0	0	201.053	200.690	200.547	201.987	212.177	1786.968	3035.600	4065.866	524.979	1667.807	2940.075	4105.587	323.916	155.299	274.520	242.510	256.331	367.020	741.995	301.191	
lrv099_catala_exp2_d.mat	"i"	86885.441	86948.905	0	0	0	0	0	0	0	0	0	0	0	0	0.564	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	192.674	192.446	193.163	193.638	221.750	2313.598	3034.990	3926.248	531.203	2475.080	3138.475	3997.795	171.800	246.921	193.922	219.788	435.670	551.978	623.451	355.239	
lrv099_catala_exp2_d.mat	"a"	86993.000	87043.000	0	0	0	0	0	0	0	0	0	0	0	23.746	0.972	26.143	35.215	40.575	41.187	0.532	0	0	0	0	0	0	0	0	0	0	0	188.877	186.108	188.135	188.837	728.290	1720.282	2895.261	3975.420	691.892	1602.305	2834.469	3997.025	102.080	375.616	264.501	178.536	83.934	471.181	326.258	164.159	
lrv099_english_exp2_a.mat	"pen"	2253.260	2350.000	14.152	3.873	8.219	2.461	-6.179	-1.473	10.280	-4.346	11.691	20.332	15.626	23.117	2.585	21.973	40.168	45.464	45.004	0.642	16.898	20.814	-0.724	20.773	-7.407	-2.998	-3.915	21.538	-3.875	24.306	19.896	198.967	198.294	200.091	200.615	386.419	2304.954	2893.511	4071.198	387.007	2391.402	2943.552	3927.277	37.687	273.975	86.604	260.279	21.621	1007.006	405.908	405.105	
lrv099_english_exp2_a.mat	"ult"	2444.758	2629.057	8.997	4.836	-4.478	-11.386	-14.564	-12.366	4.161	9.314	20.383	23.561	21.362	24.842	0.483	24.223	40.035	46.567	47.507	0.026	10.375	11.990	-5.024	9.844	-13.056	-9.164	-1.615	17.014	0.531	23.431	19.539	170.925	170.369	152.945	171.607	448.867	2349.185	2934.798	3933.168	432.853	2552.532	3162.391	4175.956	141.428	319.712	121.233	216.277	66.771	619.507	617.201	635.380	
lrv099_english_exp2_a.mat	"pen"	7564.403	7630.500	0	0	0	0	0	0	0	0	0	0	0	0	0.474	0	0	0	0	0.071	0	0	0	0	0	0	0	0	0	0	0	198.063	197.709	201.924	201.341	725.476	1700.292	2889.696	3700.691	581.281	1501.386	2957.112	3825.198	299.258	240.698	121.961	192.412	269.419	712.162	413.954	330.264	
lrv099_english_exp2_a.mat	"ult"	7878.443	8064.212	9.052	14.463	8.604	-1.778	1.479	-5.078	-5.410	5.858	10.830	7.574	14.130	23.928	0.860	20.706	37.465	45.288	44.513	0.013	15.930	11.932	-8.734	10.183	-9.427	-7.582	3.999	20.666	5.747	25.357	23.513	214.793	213.582	215.733	211.700	283.342	2644.159	3032.943	4220.041	365.528	2872.882	3676.149	4218.650	184.066	320.797	282.930	179.559	81.698	233.789	971.999	248.327	
lrv099_english_exp2_a.mat	"pen"	13483.652	13520.013	0	0	0	0	0	0	0	0	0	0	0	0	1.218	0	0	0	0	0.273	0	0	0	0	0	0	0	0	0	0	0	241.051	234.273	242.920	224.784	429.800	1640.719	3003.307	3764.351	432.618	1641.280	3120.173	4067.789	70.638	56.648	63.375	209.146	65.625	193.428	193.172	250.984	
lrv099_english_exp2_a.mat	"ult"	13680.270	13794.738	8.965	-0.656	-0.773	-7.988	-10.704	1.617	9.621	0.117	16.953	19.669	7.348	25.375	0.864	32.906	43.820	47.481	47.457	0.258	11.530	12.776	-7.292	12.010	-8.353	-1.892	-1.246	20.068	-0.480	19.883	13.423	215.418	212.792	217.464	216.210	449.986	2129.022	2948.706	4076.551	456.634	2260.597	3029.880	4130.332	112.227	310.331	129.001	242.711	83.543	749.420	278.931	273.297	
lrv099_english_exp2_a.mat	"pen"	20164.176	20217.406	0	0	0	0	0	0	0	0	0	0	0	0	1.338	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	241.256	235.924	239.826	241.183	266.991	533.793	2928.832	3949.015	388.033	2774.358	3548.524	4299.349	104.533	233.907	107.795	344.472	116.164	392.556	833.836	682.703	
lrv099_english_exp2_a.mat	"ult"	20363.174	20418.042	0	0	0	0	0	0	0	0	0	0	0	0	0.542	0	0	0	0	0.591	0	0	0	0	0	0	0	0	0	0	0	211.119	205.713	215.240	214.502	388.298	977.276	2624.797	3370.226	491.794	1121.120	2927.066	3765.430	117.968	227.672	499.494	501.142	271.603	782.099	490.689	665.798	
lrv099_english_exp2_a.mat	"pen"	25852.500	25901.864	0	0	0	0	0	0	0	0	0	0	0	0	1.500	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	219.088	219.586	224.709	222.986	253.360	2352.159	2986.687	3786.899	354.706	2423.322	3181.792	4006.518	86.459	300.993	157.580	194.078	140.194	2421.276	358.854	418.075	
lrv099_english_exp2_a.mat	"ult"	26114.304	26212.500	10.727	6.071	-12.063	-19.652	-22.338	-12.147	4.656	18.134	30.379	33.065	22.874	22.651	0.519	29.253	35.770	40.329	42.315	0.182	11.577	10.008	3.007	5.217	-7.880	-11.626	1.569	7.001	6.361	19.457	23.203	193.173	194.548	197.828	197.459	702.549	1815.109	2946.351	4223.083	547.222	1632.918	2952.696	4234.459	261.039	169.709	124.288	248.576	138.884	524.635	362.998	600.884	
lrv099_english_exp2_a.mat	"pen"	31420.500	31490.500	0	0	0	0	0	0	0	0	0	0	0	0	0.687	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	215.614	215.225	218.646	218.714	500.488	1631.473	2775.663	3544.849	545.962	1602.137	3065.512	3738.768	211.194	212.359	332.313	205.397	147.829	411.365	779.992	665.497	
lrv099_english_exp2_a.mat	"ult"	31576.088	31655.089	9.123	8.175	4.012	-4.139	-7.053	-0.606	0.948	4.164	13.262	16.176	9.729	21.735	1.090	34.811	45.411	47.829	46.564	0.000	14.887	11.774	-10.147	11.007	-10.887	-8.862	3.113	21.921	3.880	25.773	23.749	236.828	238.476	235.641	236.054	361.489	2088.811	2899.720	3779.369	436.355	2011.981	2964.881	4022.542	243.562	316.930	100.233	206.143	76.757	1135.731	375.613	523.630	
lrv099_english_exp2_a.mat	"pen"	38435.406	38497.788	0	0	0	0	0	0	0	0	0	0	0	0	0.543	0	0	0	0	0.069	0	0	0	0	0	0	0	0	0	0	0	215.549	210.937	214.496	206.930	674.583	1304.470	2737.381	3835.133	599.716	1130.179	2853.839	3965.803	222.830	323.681	331.807	173.781	432.386	314.992	1068.737	206.024	
lrv099_english_exp2_a.mat	"ult"	38623.970	38682.500	0	0	0	0	0	0	0	0	0	0	0	0	0.702	0	0	0	0	0.662	0	0	0	0	0	0	0	0	0	0	0	191.448	189.704	194.259	193.767	371.110	2313.528	2861.974	3731.591	386.850	2495.773	2902.315	3887.925	67.314	130.849	83.850	109.829	46.133	523.018	530.279	335.090	
lrv099_english_exp2_a.mat	"pen"	44005.124	44084.500	13.601	1.773	-0.750	-10.927	-9.027	-7.970	11.828	2.522	24.528	22.628	21.571	25.636	1.041	38.504	47.396	49.100	50.273	0.000	15.569	13.396	-3.814	10.232	-1.174	-7.790	2.172	17.211	5.337	16.743	23.359	209.246	209.225	209.418	210.056	516.180	1782.588	2666.885	3803.664	487.932	1730.048	2663.038	3821.257	187.549	125.834	210.902	218.950	106.351	259.138	432.108	189.032	
lrv099_english_exp2_a.mat	"ult"	44164.860	44248.340	5.884	5.207	-1.486	-11.637	-11.181	-4.809	0.677	6.693	17.521	17.065	10.693	21.874	0.787	30.991	40.513	45.284	47.788	0.011	12.656	7.168	-11.983	5.829	-7.228	-14.408	5.488	19.151	6.826	19.883	27.063	280.528	277.968	274.772	277.929	416.004	1655.011	2645.499	3655.870	450.113	1580.315	2605.218	3708.883	177.749	220.965	247.432	147.018	123.086	395.470	571.377	214.166	
lrv099_english_exp2_a.mat	"pen"	56130.500	56165.934	0	0	0	0	0	0	0	0	0	0	0	0	0.903	0	0	0	0	0.119	0	0	0	0	0	0	0	0	0	0	0	239.714	232.555	238.702	222.400	439.850	1180.746	2341.814	3485.488	495.561	1260.335	2608.864	3750.682	143.745	282.200	457.261	373.095	300.569	567.648	839.491	617.464	
lrv099_english_exp2_a.mat	"ult"	56330.423	56428.362	12.132	8.890	6.912	2.655	-3.798	-5.242	3.242	1.978	9.477	15.930	17.374	22.910	1.756	26.233	42.060	46.034	46.340	0.249	17.208	15.221	-6.570	17.228	-8.577	-8.758	1.987	21.791	-0.020	25.785	25.966	207.377	207.845	206.198	205.027	338.209	2238.416	2777.165	3652.915	473.994	2399.190	2733.703	3736.659	92.460	178.474	232.545	118.107	116.205	1146.873	611.217	310.243	
lrv099_english_exp2_a.mat	"pen"	61898.040	61965.654	0	0	0	0	0	0	0	0	0	0	0	0	1.098	0	0	0	0	0.266	0	0	0	0	0	0	0	0	0	0	0	221.088	218.772	225.987	225.360	415.236	1485.149	2174.328	3506.397	437.676	1513.003	2352.823	3956.604	119.537	349.013	588.551	242.047	108.766	936.662	1260.254	691.883	
lrv099_english_exp2_a.mat	"ult"	62058.059	62114.500	0	0	0	0	0	0	0	0	0	0	0	0	1.459	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	207.059	206.242	207.144	205.567	296.075	2117.030	2823.635	3929.227	328.475	2151.346	2853.557	3984.853	125.764	188.385	223.247	208.481	101.844	670.039	904.800	285.900	
lrv099_english_exp2_a.mat	"pen"	67388.895	67446.500	0	0	0	0	0	0	0	0	0	0	0	0	0.596	0	0	0	0	0.029	0	0	0	0	0	0	0	0	0	0	0	218.999	214.833	221.129	220.921	616.244	1235.301	2642.071	3830.922	621.326	1233.885	3111.362	3928.388	234.585	245.096	405.041	140.663	268.153	430.366	1183.354	150.683	
lrv099_english_exp2_a.mat	"ult"	67601.263	67642.261	0	0	0	0	0	0	0	0	0	0	0	0	0.663	0	0	0	0	0.045	0	0	0	0	0	0	0	0	0	0	0	240.819	233.216	238.043	225.406	424.304	1661.978	2824.991	3784.563	488.741	1589.292	2861.372	3884.513	301.326	138.674	133.426	136.334	128.476	338.318	455.300	199.662	
lrv099_english_exp2_a.mat	"pen"	72775.171	72804.500	0	0	0	0	0	0	0	0	0	0	0	0	1.093	0	0	0	0	0.268	0	0	0	0	0	0	0	0	0	0	0	235.738	230.865	239.855	238.195	410.484	1154.293	2874.239	3691.689	412.116	1113.653	3113.186	3965.145	79.982	211.208	133.488	130.320	197.344	478.651	449.555	379.583	
lrv099_english_exp2_a.mat	"ult"	72914.500	73024.500	11.557	-3.702	2.909	-7.527	-8.761	-7.565	15.259	-6.611	19.084	20.318	19.122	22.910	0.761	30.468	39.551	43.293	45.997	0.084	14.073	12.490	-2.946	12.229	-2.558	-10.088	1.583	15.436	1.844	16.631	24.161	202.914	203.572	203.729	202.440	430.574	1688.490	2567.668	3701.129	451.867	1715.313	2679.145	3777.816	211.986	172.822	325.108	179.451	193.518	315.817	870.028	352.132	
lrv099_english_exp2_a.mat	"pen"	78384.500	78424.500	0	0	0	0	0	0	0	0	0	0	0	0	0.975	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	229.925	230.028	231.105	233.192	249.252	2216.314	2906.351	4164.588	332.326	2247.936	3757.387	5050.838	62.209	425.320	92.928	332.160	123.440	1433.258	453.485	451.523	
lrv099_english_exp2_a.mat	"ult"	78574.500	78684.500	10.462	-2.092	2.276	-6.347	-7.979	-5.570	12.554	-4.368	16.809	18.441	16.032	23.342	0.668	27.852	39.665	43.129	45.128	0.000	13.651	12.248	-6.392	12.119	-4.087	-11.572	1.404	18.640	1.533	17.739	25.224	209.666	208.027	214.258	213.207	383.679	1742.055	2655.864	3521.386	416.196	1748.442	2893.272	3830.116	132.673	142.434	329.573	284.369	155.312	350.508	521.410	578.535	
lrv099_english_exp2_a.mat	"pen"	83814.273	83865.143	0	0	0	0	0	0	0	0	0	0	0	0	0.998	0	0	0	0	0.170	0	0	0	0	0	0	0	0	0	0	0	244.880	223.421	260.422	236.331	303.662	700.415	2588.541	4221.803	425.516	2753.739	3624.977	4233.864	72.210	565.766	458.308	166.976	184.615	581.099	960.976	219.988	
lrv099_english_exp2_a.mat	"ult"	84086.086	84211.364	11.129	2.803	-5.295	-14.238	-15.349	-4.963	8.325	8.099	25.367	26.478	16.092	25.226	0.781	34.353	42.661	46.635	46.793	0.000	12.978	9.859	-5.761	7.906	-7.189	-5.702	3.119	15.620	5.073	20.167	18.680	231.180	228.721	231.895	232.606	583.885	2065.970	2985.350	4347.374	522.007	1951.144	3009.591	4326.800	229.627	196.778	118.277	118.281	102.489	660.674	259.779	143.994	
lrv099_english_exp2_a.mat	"pen"	95935.526	95988.027	0	0	0	0	0	0	0	0	0	0	0	0	1.278	0	0	0	0	0.401	0	0	0	0	0	0	0	0	0	0	0	159.147	199.539	307.876	199.354	469.520	1469.277	3040.729	4272.894	484.720	1453.538	3124.487	4288.455	61.368	225.338	84.371	241.357	94.625	460.884	168.843	106.792	
lrv099_english_exp2_a.mat	"ult"	96130.944	96232.500	9.648	1.056	-2.336	-5.603	-12.923	1.044	8.593	3.392	15.251	22.571	8.605	23.513	0.912	33.943	44.321	47.746	46.958	0.320	12.598	13.666	-9.611	13.964	-9.385	-4.861	-1.068	23.277	-1.366	21.983	17.459	223.532	221.191	221.038	223.863	459.652	1983.192	2912.445	3942.237	459.257	2108.381	3044.466	4021.377	93.406	330.917	129.673	247.617	71.188	764.244	410.743	197.876	
lrv099_english_exp2_a.mat	"pen"	101504.249	101577.017	0	0	0	0	0	0	0	0	0	0	0	0	0.968	0	0	0	0	0.182	0	0	0	0	0	0	0	0	0	0	0	220.432	221.050	221.156	220.329	420.266	2014.132	2901.448	4315.826	401.920	1994.477	2929.162	4304.019	100.910	188.652	72.736	139.906	44.820	1090.046	254.569	81.491	
lrv099_english_exp2_a.mat	"ult"	101755.905	101817.555	0	0	0	0	0	0	0	0	0	0	0	0	0.470	0	0	0	0	0.020	0	0	0	0	0	0	0	0	0	0	0	220.322	199.923	228.632	213.105	558.871	1489.081	2590.051	4089.661	591.245	1503.066	2676.796	4141.872	280.411	303.379	281.006	362.126	334.626	614.275	785.675	225.522	
lrv099_english_exp2_b.mat	"pen"	2252.709	2297.150	0	0	0	0	0	0	0	0	0	0	0	0	1.617	0	0	0	0	0.371	0	0	0	0	0	0	0	0	0	0	0	217.290	215.874	221.229	222.473	411.904	1731.196	2868.091	4127.844	398.891	1731.123	3004.123	4154.488	40.888	137.327	103.774	314.397	54.292	357.309	315.395	245.892	
lrv099_english_exp2_b.mat	"ult"	2366.176	2470.000	11.550	-0.249	2.141	-7.073	-9.625	4.172	11.798	-2.389	18.623	21.175	7.378	24.838	0.945	28.044	37.404	47.367	49.981	0.369	13.901	14.838	0.244	13.631	1.871	-14.876	-0.938	14.595	0.269	12.029	28.776	196.061	195.758	196.969	197.112	428.002	1163.240	2957.174	4260.419	452.067	1145.935	3115.150	4255.016	167.363	114.758	177.549	226.402	134.738	161.120	265.250	189.532	
lrv099_english_exp2_b.mat	"pen"	13405.600	13456.341	0	0	0	0	0	0	0	0	0	0	0	0	0.760	0	0	0	0	0.020	0	0	0	0	0	0	0	0	0	0	0	237.649	237.536	237.314	236.940	262.207	2003.418	3042.588	4465.402	365.340	1776.232	3254.149	4591.836	91.777	270.810	141.453	289.987	111.225	1698.650	507.372	462.167	
lrv099_english_exp2_b.mat	"ult"	13639.246	13696.313	0	0	0	0	0	0	0	0	0	0	0	0	0.608	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	223.473	219.883	225.687	225.920	599.176	1821.458	2817.935	4180.138	575.484	1772.997	2852.403	4219.742	226.874	326.932	172.310	338.732	149.497	977.795	385.610	237.590	
lrv099_english_exp2_b.mat	"pen"	18900.662	18949.525	0	0	0	0	0	0	0	0	0	0	0	0	0.546	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	218.011	213.868	219.483	218.360	533.663	1180.345	2695.532	3838.516	544.551	1128.208	2851.094	3985.436	340.751	279.156	286.323	150.550	409.830	371.431	943.441	198.234	
lrv099_english_exp2_b.mat	"ult"	19106.083	19181.600	0.681	7.062	3.096	-13.553	-10.234	-0.742	-6.381	3.966	14.234	10.915	1.423	20.381	0.678	21.597	30.070	36.889	39.317	0.000	6.870	5.086	-11.225	1.334	-10.209	-16.023	1.784	16.311	5.536	17.079	22.893	257.620	234.148	250.068	255.003	357.859	1744.613	2995.318	4406.382	627.182	1541.343	3111.361	4375.574	222.058	154.071	137.385	101.302	115.214	853.223	561.212	148.968	
lrv099_english_exp2_b.mat	"pen"	23543.448	23655.961	8.794	0.010	-5.804	-12.970	-11.674	-14.280	8.784	5.814	21.764	20.468	23.075	23.315	0.606	26.053	34.939	40.111	45.567	0.084	10.831	11.222	-8.383	8.651	-2.368	-10.969	-0.392	19.606	2.180	13.199	21.799	221.324	220.078	222.476	224.486	511.814	1688.378	2354.970	3600.243	515.835	1672.451	2285.692	3664.138	174.735	146.204	244.568	120.441	103.673	315.224	776.016	208.286	
lrv099_english_exp2_b.mat	"ult"	23726.034	23802.029	9.321	12.144	10.602	4.509	-2.712	-1.024	-2.823	1.542	4.812	12.034	10.345	23.401	0.920	27.143	39.272	43.268	45.863	0.000	16.930	8.510	-6.847	15.724	-8.209	-11.968	8.420	15.357	1.206	25.139	28.898	218.212	218.715	216.266	217.034	277.774	2078.199	2752.133	3953.517	368.825	2046.961	2565.356	3996.705	147.421	146.284	262.647	168.438	217.315	1223.955	1493.071	358.428	
lrv099_english_exp2_b.mat	"pen"	29303.600	29333.970	0	0	0	0	0	0	0	0	0	0	0	0	1.091	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	261.803	251.344	255.947	233.864	263.245	577.345	2853.898	3805.273	357.834	2497.546	3426.079	4523.184	35.448	297.967	137.141	142.656	125.769	893.351	418.782	889.924	
